Total,Ambiguous,Word,POS
3,3/0/0,resupino/as/are,PossibleVerb.
3,3/0/0,requiesco/is/ere/quieui/quietum,PossibleVerb.
3,3/0/0,repurgo/as/are,PossibleVerb.
3,3/0/0,repromitto/is/ere/misi/missum,PossibleVerb.
3,3/0/0,repetitio/onis,f.
3,3/0/0,reminiscor/eris/sci,PossibleVerb.
3,3/0/0,relevo/as/are,PossibleVerb.
3,3/0/0,relaxo/as/are,PossibleVerb.
3,3/0/0,regalis,e
3,3/0/0,refulgeo/es/ere/fulsi,PossibleVerb.
3,3/0/0,refragor/aris/ari,PossibleVerb.
3,3/0/0,reformo/as/are,PossibleVerb.
3,3/0/0,redhibeo/es/ere/bui/bitum,PossibleVerb.
3,3/0/0,recusatio/onis,f.
3,3/0/0,recurvo/as/are,PossibleVerb.
3,3/0/0,raritas/atis,f.
3,3/0/0,raptim,adv.
3,3/0/0,quousque,conj. sub.
3,3/0/0,quotannis,adv.
3,3/0/0,quorsus,adv. conj.
3,3/0/0,Quintianus,adj.
3,3/0/0,quinquageni/ae/a,PossibleVerb.
3,3/0/0,querela/ae,f.
3,3/0/0,quattuordecim/quatuordecim,num.
3,3/0/0,quaternus,adj.
3,3/0/0,qualiter,interr.
3,3/0/0,quaesitor/oris,m.
3,3/0/0,quadripertitus,adj.
3,3/0/0,Pythagoricus,adj.
3,3/0/0,pusula/ae,f.
3,3/0/0,puerperium/ii,n.
3,3/0/0,psallo/is/ere/psalli/-,PossibleVerb.
3,3/0/0,prurio/is/ire,intr.
3,3/0/0,prurigo/inis,f.
3,3/0/0,pruina/ae,f.
3,3/0/0,protendo/is/ere/tendi/tentum,PossibleVerb.
3,3/0/0,proscindo/is/ere/scidi/scissum,PossibleVerb.
3,3/0/0,prorsum,adv.
3,3/0/0,propugnator/oris,m.
3,3/0/0,proneptis/is,f.
3,3/0/0,promissor/oris,m.
3,3/0/0,proles/is,f.
3,3/0/0,probitas/atis,f.
3,3/0/0,primitus,adv.
3,3/0/0,primigenius,adj.
3,3/0/0,praestringo/is/ere/strinxi/strictum,PossibleVerb.
3,3/0/0,praeripio/is/ere/ripui/reptum,PossibleVerb.
3,3/0/0,praeopto/as/are,PossibleVerb.
3,3/0/0,Praeneste/is,n.
3,3/0/0,praemoneo/es/ere/ui/itum,PossibleVerb.
3,3/0/0,praegnans/antis,PossibleVerb.
3,3/0/0,praefatio/ionis,f.
3,3/0/0,posteaquam,conj.
3,3/0/0,Pollio/Pollionis,m.
3,3/0/0,podagra/ae,f.
3,3/0/0,Plator/oris,m.
3,3/0/0,pico/as/are,PossibleVerb.
3,3/0/0,pestis/is,f.
3,3/0/0,perunguo/is/ere/unxi/unctum,PossibleVerb.
3,3/0/0,pertica/ae,f.
3,3/0/0,perspicax/acis,PossibleVerb.
3,3/0/0,persaepe,adv.
3,3/0/0,perquam,adv.
3,3/0/0,peroro/as/are,PossibleVerb.
3,3/0/0,Pericles/is (i),m.
3,3/0/0,perfruor/eris/i/fructus sum,PossibleVerb.
3,3/0/0,perfringo/is/ere/fregi/fractum,PossibleVerb.
3,3/0/0,perduellis/is,m.
3,3/0/0,Perdiccas/ae,m.
3,3/0/0,percussio/onis,f.
3,3/0/0,percolo/as/are,PossibleVerb.
3,3/0/0,peraeque,adv.
3,3/0/0,penuria/ae,f.
3,3/0/0,penicillum/i,n.
3,3/0/0,Penates/ium,m. pl.
3,3/0/0,pejero/pejuro/as/are,PossibleVerb.
3,3/0/0,pecuniarius,adj.
3,3/0/0,peculatus/us,m.
3,3/0/0,pavo/onis,m.
3,3/0/0,paterfamilias/patrisfamilias,m.
3,3/0/0,parumper,adv.
3,3/0/0,parsimonia/ae,f.
3,3/0/0,parabole/ae,f.
3,3/0/0,pampino/as/are,PossibleVerb.
3,3/0/0,pallium/i,n.
3,3/0/0,Palaestinus,adj.
3,3/0/0,paetus,adj.
3,3/0/0,Padus/i,m.
3,3/0/0,pabulor/aris/ari,PossibleVerb.
3,3/0/0,ostorius/ii,m.
3,3/0/0,omnipotens/entis,PossibleVerb.
3,3/0/0,ochus/i,m.
3,3/0/0,occiduus,adj.
3,3/0/0,obtero/is/ere/trui/tritum,PossibleVerb.
3,3/0/0,obtego/is/ere/texi/textum,PossibleVerb.
3,3/0/0,obsero/is/ere/sevi/situm,PossibleVerb.
3,3/0/0,oborior/iris/iri/ortus sum,PossibleVerb.
3,3/0/0,oboedienter,adv.
3,3/0/0,oblectamentum/i,n.
3,3/0/0,objurgatorius,adj.
3,3/0/0,nutus/us,m.
3,3/0/0,nutrix/icis,f.
3,3/0/0,nuptialis,e
3,3/0/0,novendialis,e
3,3/0/0,notabilis,e
3,3/0/0,nonaginta,indecl.
3,3/0/0,nonagesimus,adj.
3,3/0/0,Nerva/ae,m.
3,3/0/0,nequitia/ae,f.
3,3/0/0,negatio/onis,f.
3,3/0/0,nebulo/onis,m.
3,3/0/0,Mutina/ae,f.
3,3/0/0,Mummius/i,m.
3,3/0/0,multiformis,e
3,3/0/0,mula/ae,f.
3,3/0/0,mordax/acis,PossibleVerb.
3,3/0/0,moralis,e
3,3/0/0,monitor/oris,m.
3,3/0/0,moneta/ae,f.
3,3/0/0,Moesia/ae,f.
3,3/0/0,modulatio/ionis,f.
3,3/0/0,missio/ionis,f.
3,3/0/0,millesimus/millensimus,adj.
3,3/0/0,miliarium/ii,n.
3,3/0/0,mercenarius/mercennarius,adj.
3,3/0/0,memorabilis,e
3,3/0/0,Melinum/i,n.
3,3/0/0,Meleager/gri,m.
3,3/0/0,mehercules,interj.
3,3/0/0,mehercule,interj.
3,3/0/0,Medea/ae,f.
3,3/0/0,maxilla/ae,f.
3,3/0/0,maturesco/is/ere/rui,intr.
3,3/0/0,Masurius/ii,m.
3,3/0/0,marcesco/is/ere/i,PossibleVerb.
3,3/0/0,marceo/es/ere,PossibleVerb.
3,3/0/0,manumissio/onis,f.
3,3/0/0,mancus,adj.
3,3/0/0,malivolus,adj.
3,3/0/0,magnificentia/ae,f.
3,3/0/0,maestitia/ae,f.
3,3/0/0,macto/as/are,PossibleVerb.
3,3/0/0,macero/as/are,PossibleVerb.
3,3/0/0,lyra/ae,f.
3,3/0/0,Lycurgus/i,m.
3,3/0/0,luscus,adj.
3,3/0/0,lupa/ae,f.
3,3/0/0,luminar/aris,n.
3,3/0/0,Ludius,adj.
3,3/0/0,ludibundus,adj.
3,3/0/0,ludibrium/i,n.
3,3/0/0,lucidus,adj.
3,3/0/0,Lucetius/ii,m.
3,3/0/0,liquamen/inis,PossibleVerb.
3,3/0/0,lippitudo/inis,f.
3,3/0/0,ligneus,adj.
3,3/0/0,lectulus/i,m.
3,3/0/0,lectica/ae,f.
3,3/0/0,laurus/i,f.
3,3/0/0,lassus,adj.
3,3/0/0,lassitudo/dinis,f.
3,3/0/0,Larisa/ae,f.
3,3/0/0,Larinates/ium,m.
3,3/0/0,lar/is,m.
3,3/0/0,lapillus/i,m.
3,3/0/0,Lanuvium/i,n.
3,3/0/0,lancea/ae,f.
3,3/0/0,lamina/lammina/lamna/ae,f.
3,3/0/0,lamia/ae,f.
3,3/0/0,lambo/is/ere,PossibleVerb.
3,3/0/0,lacinia/ae,f.
3,3/0/0,Labeo/onis,m.
3,3/0/0,isidorus/i,m.
3,3/0/0,irruo/rui/ere,PossibleVerb.
3,3/0/0,irretio/is/ire/ivi (ii)/itum,PossibleVerb.
3,3/0/0,invictus,adj.
3,3/0/0,inverecundus,adj.
3,3/0/0,invalidus,adj.
3,3/0/0,inundatio/ionis,f.
3,3/0/0,inultus,adj.
3,3/0/0,intrinsecus,adv.
3,3/0/0,interritus,adj.
3,3/0/0,insulto/as/are,PossibleVerb.
3,3/0/0,insuavis,e
3,3/0/0,insons/ontis,PossibleVerb.
3,3/0/0,insolitus,adj.
3,3/0/0,insanabilis,e
3,3/0/0,inrepo/is/ere/repsi/reptum,PossibleVerb.
3,3/0/0,inplacabilis,e
3,3/0/0,innovo/as/are,PossibleVerb.
3,3/0/0,innitor/eris/i/nixus sum,PossibleVerb.
3,3/0/0,inlibatus,adj.
3,3/0/0,injuriosus,adj.
3,3/0/0,inhabilis,e
3,3/0/0,ingruo/is/ere/ui/-,PossibleVerb.
3,3/0/0,infligo/is/ere/inflixi/inflictum,PossibleVerb.
3,3/0/0,infigo/is/ere/fixi/fixum,PossibleVerb.
3,3/0/0,infandus,adj.
3,3/0/0,inculco/as/are,PossibleVerb.
3,3/0/0,incruentus,adj.
3,3/0/0,incoquo/s/ere/coxi/coctum,PossibleVerb.
3,3/0/0,incognitus,adj.
3,3/0/0,inclaresco/is/ere/rui,intr.
3,3/0/0,inclamo/as/are,PossibleVerb.
3,3/0/0,inaniter,adv.
3,3/0/0,inaequaliter,adv.
3,3/0/0,inaccessus,adj.
3,3/0/0,immundus,adj.
3,3/0/0,imaginarius,adj.
3,3/0/0,ignoratio/onis,f.
3,3/0/0,identidem,adv.
3,3/0/0,hyperbaton/i,n.
3,3/0/0,humanitus,adv.
3,3/0/0,homicida/ae,m.
3,3/0/0,holus/i,m.
3,3/0/0,hirnea/irnea/ae,f.
3,3/0/0,Hippon/onis,m.
3,3/0/0,hiemalis,e
3,3/0/0,Herodotus/i,m.
3,3/0/0,Heraclitus/i,m.
3,3/0/0,Hebraeus,adj.
3,3/0/0,haesito/as/are,intr.
3,3/0/0,habitaculum/i,n.
3,3/0/0,guttur/uris,n.
3,3/0/0,gula/ae,f.
3,3/0/0,gregarius,adj.
3,3/0/0,gratulor/aris/ari,PossibleVerb.
3,3/0/0,gratulatio,onis n.f.
3,3/0/0,gratuitus,adj.
3,3/0/0,gratiosus,adj.
3,3/0/0,gradatim,adv.
3,3/0/0,gracilis,e
3,3/0/0,glomero/as/are,PossibleVerb.
3,3/0/0,Glabrio/onis,m.
3,3/0/0,gerundium/ii,n.
3,3/0/0,Germania/ae,f.
3,3/0/0,genuinus,adj.
3,3/0/0,generaliter,adv.
3,3/0/0,Gemoniae/arum,f.
3,3/0/0,Gallicanus,adj.
3,3/0/0,Galatae/arum,m.
3,3/0/0,futtilis,e
3,3/0/0,furia/ae,f.
3,3/0/0,funebris,e
3,3/0/0,fumo/as/are,PossibleVerb.
3,3/0/0,Fulvius/i,m.
3,3/0/0,fulgur/uris,n.
3,3/0/0,Fufius,adj.
3,3/0/0,fruniscor/eris/i/frunitus sum,intr.
3,3/0/0,frugifer/era/erum,PossibleVerb.
3,3/0/0,fragmentum/i,n.
3,3/0/0,fragilis,e
3,3/0/0,fornicatio/onis,f.
3,3/0/0,fornax/acis,f.
3,3/0/0,formosus/formonsus,adj.
3,3/0/0,Florentinus,adj.
3,3/0/0,fiscella/ae,f.
3,3/0/0,fetura/ae,f.
3,3/0/0,festinanter,adv.
3,3/0/0,feriatus,adj.
3,3/0/0,fenus/fenoris,n.
3,3/0/0,favonius,adj.
3,3/0/0,farrago/inis,f.
3,3/0/0,fanaticus,adj.
3,3/0/0,facundus,adj.
3,3/0/0,factiosus,adj.
3,3/0/0,facesso/is/ere/i/itum,PossibleVerb.
3,3/0/0,fabulosus,adj.
3,3/0/0,exulceratio/onis,f.
3,3/0/0,exubero/as/are,PossibleVerb.
3,3/0/0,exspuo/(exp-) is/ere/pui/putum,PossibleVerb.
3,3/0/0,exscreo/as/are,PossibleVerb.
3,3/0/0,expungo/is/ere/punxi/pluctum,PossibleVerb.
3,3/0/0,exoticum/i,n.
3,3/0/0,exim,adv.
3,3/0/0,excolo/is/ere/colui/cultum,PossibleVerb.
3,3/0/0,euboea/ae,f.
3,3/0/0,erneum/i,n.
3,3/0/0,erado/is/ere/rasi/rasum,PossibleVerb.
3,3/0/0,epilogus/i,m.
3,3/0/0,enthymema/atis,n.
3,3/0/0,enarro/as/are,PossibleVerb.
3,3/0/0,egnatius/i,m.
3,3/0/0,educatio/onis,f.
3,3/0/0,ecquis,pron.
3,3/0/0,ecloga/ae,f.
3,3/0/0,ebriosus,adj.
3,3/0/0,ebrietas/atis,f.
3,3/0/0,durities/ei,f.
3,3/0/0,dummodo,conj.
3,3/0/0,dulcedo/inis,f.
3,3/0/0,divulgo/as/are,PossibleVerb.
3,3/0/0,dissolutio/ionis,f.
3,3/0/0,discidium/i,n.
3,3/0/0,discessio/ionis,f.
3,3/0/0,discerpo/is/ere/cerpsi/cerptum,PossibleVerb.
3,3/0/0,Dionysia/ae,f.
3,3/0/0,dinosco/is/ere/oui/otum,PossibleVerb.
3,3/0/0,detestor/aris/ari,PossibleVerb.
3,3/0/0,detero/is/ere/triui/tritum,PossibleVerb.
3,3/0/0,detergeo/es/ere/si/sum,PossibleVerb.
3,3/0/0,desilio/is/ere/silui/sultum,PossibleVerb.
3,3/0/0,desidiosus,adj.
3,3/0/0,desertor/oris,m.
3,3/0/0,depulsio/onis,f.
3,3/0/0,denuntiatio/onis,f.
3,3/0/0,demiror/aris/atus sum,PossibleVerb.
3,3/0/0,delego/as/are,PossibleVerb.
3,3/0/0,delectatio/onis,f.
3,3/0/0,dejero/as/are,PossibleVerb.
3,3/0/0,defritum/defrutum/i,n.
3,3/0/0,deformitas/atis,f.
3,3/0/0,defleo/es/ere/eui/etum,PossibleVerb.
3,3/0/0,deerro/as/are,intr.
3,3/0/0,damnosus,adj.
3,3/0/0,Damascus,adj.
3,3/0/0,Cyzicus/i,m.
3,3/0/0,Cyrenaici/orum,m.
3,3/0/0,curriculum/i,n.
3,3/0/0,curculio/onis,m.
3,3/0/0,cuminum/i,n.
3,3/0/0,cucurbita/ae,f.
3,3/0/0,Croesus/i,m.
3,3/0/0,crocodilus/i,m.
3,3/0/0,Critolaus/i,m.
3,3/0/0,criminatio/ionis,f.
3,3/0/0,credulus,adj.
3,3/0/0,creator/oris,m.
3,3/0/0,corroboro/as/are,PossibleVerb.
3,3/0/0,coronarius,adj.
3,3/0/0,cornix/nicis,f.
3,3/0/0,cornicen/inis,m.
3,3/0/0,Coriolanus/i,m.
3,3/0/0,Corduba/ae,f.
3,3/0/0,convalesco/is/ere/ualui,PossibleVerb.
3,3/0/0,contestor/atus/1,PossibleVerb.
3,3/0/0,consummatio/ionis,f.
3,3/0/0,consterno/as/are,PossibleVerb.
3,3/0/0,conspergo/is/ere/persi/persum,PossibleVerb.
3,3/0/0,consortium/i,n.
3,3/0/0,consocio/as/are,PossibleVerb.
3,3/0/0,consociatio/onis,f.
3,3/0/0,Considius/i,m.
3,3/0/0,consector/aris/ari,PossibleVerb.
3,3/0/0,connitor/eris/coniti/conisus (conixus) sum,intr.
3,3/0/0,conlaudo/as/are,PossibleVerb.
3,3/0/0,coniveo/es/ere/coniui,PossibleVerb.
3,3/0/0,congregatio/onis,f.
3,3/0/0,congeries/ei,f.
3,3/0/0,confringo/is/ere/fregi/fractum,PossibleVerb.
3,3/0/0,condico/is/ere/dixi/dictum,PossibleVerb.
3,3/0/0,concurso/as/are,PossibleVerb.
3,3/0/0,concremo/as/are,PossibleVerb.
3,3/0/0,conclave/is,n.
3,3/0/0,concino/is/ere/ui,PossibleVerb.
3,3/0/0,comporto/as/are,PossibleVerb.
3,3/0/0,complano/as/are,PossibleVerb.
3,3/0/0,compendium/i,n.
3,3/0/0,commoditas/atis,f.
3,3/0/0,commisceo/es/ere/miscui/mixtum,PossibleVerb.
3,3/0/0,commilito/onis,m.
3,3/0/0,commenticius,adj.
3,3/0/0,comitialis,e
3,3/0/0,columen/inis,n.
3,3/0/0,columbinus,adj.
3,3/0/0,collino/is/ere/levi/litum,PossibleVerb.
3,3/0/0,collabor/eris/i/lapsus sum,PossibleVerb.
3,3/0/0,Cocles/itis,m.
3,3/0/0,coagulum/i,n.
3,3/0/0,clyster/eris,m.
3,3/0/0,Cluvius/i,m.
3,3/0/0,Cleopatra/ae,f.
3,3/0/0,claritudo/inis,f.
3,3/0/0,circumscribo/is/ere/scripsi/scriptum,PossibleVerb.
3,3/0/0,circumligo/as/are,PossibleVerb.
3,3/0/0,circueo/is/ire/ii/itum,PossibleVerb.
3,3/0/0,Chrysogonus/i,m.
3,3/0/0,chorus/i,m.
3,3/0/0,cheragra/chiragra/ae,f.
3,3/0/0,Ceres/eris,f.
3,3/0/0,cepa/ae,f.
3,3/0/0,Centaurus/i,m.
3,3/0/0,Catullus/i,m.
3,3/0/0,castoreum/i,n.
3,3/0/0,carpentum/i,n.
3,3/0/0,Caratacus/i,m.
3,3/0/0,capreolus/i,m.
3,3/0/0,Canopitae/arum,m.
3,3/0/0,caninus,adj.
3,3/0/0,cancellus/i,m.
3,3/0/0,canalis/is,f.
3,3/0/0,camera/ae,f.
3,3/0/0,callum/i,n.
3,3/0/0,callosus,adj.
3,3/0/0,caligo/inis,f.
3,3/0/0,calefacio/calfacio/is/ere/feci/factum,PossibleVerb.
3,3/0/0,Caepio/ionis,m.
3,3/0/0,bustum/i,n.
3,3/0/0,bracchium/ii,n.
3,3/0/0,blanditia/ae,f.
3,3/0/0,bipertito,adv.
3,3/0/0,basiliscus/i,m.
3,3/0/0,barbaricus,adj.
3,3/0/0,balsamum/i,n.
3,3/0/0,auctio/onis,f.
3,3/0/0,attempto/as/are,PossibleVerb.
3,3/0/0,atrociter,adv.
3,3/0/0,atreus,adj.
3,3/0/0,atramentum/i,n.
3,3/0/0,athleta/ae,m.
3,3/0/0,astrologia/ae,f.
3,3/0/0,assuefacio/is/ere/feci/factum,PossibleVerb.
3,3/0/0,asporto/as/are,PossibleVerb.
3,3/0/0,artificiose,adv.
3,3/0/0,aristophanes/is,m.
3,3/0/0,Aristobulus/i,m.
3,3/0/0,aristippus/i,m.
3,3/0/0,archelaus/i,m.
3,3/0/0,apporto/as/are,PossibleVerb.
3,3/0/0,appendo/ere,PossibleVerb.
3,3/0/0,apollodorus/i,m.
3,3/0/0,anulus/i,m.
3,3/0/0,antistius/ii,m.
3,3/0/0,antipater/tri,m.
3,3/0/0,antigonus/i,m.
3,3/0/0,antefero/fers/ferre/tuli/latum,PossibleVerb.
3,3/0/0,ansa/ae/f,PossibleVerb.
3,3/0/0,analogia/ae,f.
3,3/0/0,amyntas/ae,m.
3,3/0/0,amplexor/aris/ari/atus sum,PossibleVerb.
3,3/0/0,amoenitas/atis,f.
3,3/0/0,amburo/is/ere/ussi/ustum,PossibleVerb.
3,3/0/0,altor/oris,m.
3,3/0/0,altercor/aris/ari,PossibleVerb.
3,3/0/0,aliquatenus,adv.
3,3/0/0,aliorsum/aliovorsum,adv.
3,3/0/0,alexandria/ae,f.
3,3/0/0,agnitio/onis,f.
3,3/0/0,aereus,adj.
3,3/0/0,aequabilitas/atis,f.
3,3/0/0,aemulor/aris/ari,PossibleVerb.
3,3/0/0,advolo/as/are,PossibleVerb.
3,3/0/0,adulterinus,adj.
3,3/0/0,adulatio/ionis,f.
3,3/0/0,adseveratio/ionis,f.
3,3/0/0,adjunctio/ionis,f.
3,3/0/0,activus,adj.
3,3/0/0,acquiesco/is/ere/quieui/quietum,PossibleVerb.
3,3/0/0,acclamo/as/are,PossibleVerb.
3,3/0/0,accius,adj.
3,3/0/0,accerso/is/ere/iui/itum,PossibleVerb.
3,3/0/0,absterreo/es/ere/terrui/territum,PossibleVerb.
3,3/0/0,absimilis,e
3,2/9/1,patens/entis,PossibleVerb.
3,2/8/1,prolato/as/are,PossibleVerb.
3,2/8/1,intento/as/are,PossibleVerb.
3,2/7/1,fidens/entis,PossibleVerb.
3,2/6/1,obex/icis,m.
3,2/5/1,revereor/eris/eri/reueritus sum,PossibleVerb.
3,2/5/1,magistra/ae,f.
3,2/5/1,innocentia/ae,f.
3,2/5/1,imperito/as/are,PossibleVerb.
3,2/5/1,Bacchius/ii,m.
3,2/4/1,obsidium/ii,n.
3,2/4/1,funero/as/are,PossibleVerb.
3,2/4/1,flaminium/ii,n.
3,2/3/1,violentus,adj.
3,2/3/1,stips/stipis,f.
3,2/3/1,polio/is/ire/iui/itum,PossibleVerb.
3,2/3/1,explanatus,adj.
3,2/24/1,egero/is/ere/gessi/gestum,PossibleVerb.
3,2/20/1,ductus/us,m.
3,2/2/1,violenter,adv.
3,2/2/1,sudo/as/are,PossibleVerb.
3,2/2/1,succendo/is/ere/cendi/censum,PossibleVerb.
3,2/2/1,speculor/aris/ari,PossibleVerb.
3,2/2/1,speculator/oris,m.
3,2/2/1,sequestro/as/are,PossibleVerb.
3,2/2/1,rus/ruris,n.
3,2/2/1,prodigo/is/ere/egi/actum,PossibleVerb.
3,2/2/1,plaudo/is/ere/si/sum,PossibleVerb.
3,2/2/1,pirum/i,n.
3,2/2/1,olympius,adj.
3,2/2/1,officiosus,adj.
3,2/2/1,messis/is,f.
3,2/2/1,innascor/eris/i/natus sum,intr.
3,2/2/1,humerus/i,m.
3,2/2/1,glaber/bra/brum,PossibleVerb.
3,2/2/1,frumentarius,adj.
3,2/2/1,distringo/is/ere/strinxi/strictum : maintenir ecarte/eloigne (districtus,adj.
3,2/2/1,dijungo/is/ere/iunxi/iunctum,PossibleVerb.
3,2/2/1,animosus,adj.
3,2/2/1,alacer/cris/cre,PossibleVerb.
3,2/2/1,adflo/as/are,PossibleVerb.
3,2/13/1,antiquo/as/are,PossibleVerb.
3,2/11/1,salum/i,n.
3,2/11/1,mundo/as/are,PossibleVerb.
3,2/11/1,conventus/us,m.
3,2/11/1,coepto/as/are,PossibleVerb.
3,2/1/1,vescor/eris/i,PossibleVerb.
3,2/1/1,turbulentus,adj.
3,2/1/1,tibicen/inis,m.
3,2/1/1,supernus,adj.
3,2/1/1,suboles/soboles/is,f.
3,2/1/1,stagnum/i,n.
3,2/1/1,sobrius,adj.
3,2/1/1,servulus/servolus/i,m.
3,2/1/1,scateo/es/ere,PossibleVerb.
3,2/1/1,saucius,adj.
3,2/1/1,rota/ae,f.
3,2/1/1,rigor/oris,m.
3,2/1/1,redemptor/oris,m.
3,2/1/1,recurro/is/ere/curri/cursum,PossibleVerb.
3,2/1/1,Pythagoreus,adj.
3,2/1/1,proavus/i,m.
3,2/1/1,pervagor/aris/ari,PossibleVerb.
3,2/1/1,perlego/is/ere/legi/lectum,PossibleVerb.
3,2/1/1,osculum/i,n.
3,2/1/1,operosus,adj.
3,2/1/1,musca/ae,f.
3,2/1/1,mirificus,adj.
3,2/1/1,Laurentius,adj.
3,2/1/1,laboriosus,adj.
3,2/1/1,inverto/is/ere/uerti/uersum,PossibleVerb.
3,2/1/1,intemperantia/ae,f.
3,2/1/1,intemperans/antis,PossibleVerb.
3,2/1/1,insperatus,adj.
3,2/1/1,informo/as/are,PossibleVerb.
3,2/1/1,indago/as/are,PossibleVerb.
3,2/1/1,inauguro/as/are,PossibleVerb.
3,2/1/1,improvidus,adj.
3,2/1/1,hastatus,adj.
3,2/1/1,glacies/ei,f.
3,2/1/1,effemino/as/are,PossibleVerb.
3,2/1/1,diurnus,adj.
3,2/1/1,dispar/aris,PossibleVerb.
3,2/1/1,discindo/is/ere/scidi/scissum,PossibleVerb.
3,2/1/1,devius,adj.
3,2/1/1,devexus,adj.
3,2/1/1,confodio/is/ere/fodi/fossum,PossibleVerb.
3,2/1/1,concinno/as/are,PossibleVerb.
3,2/1/1,coluber/bri,m.
3,2/1/1,anchises/ae/m.,npr.
3,1/9/2,olea/ae,f.
3,1/8/2,urgens/entis,PossibleVerb.
3,1/8/2,unguis/is,m.
3,1/8/2,inviso/is/ere/si/sum,PossibleVerb.
3,1/7/2,opulentia/ae,f.
3,1/6/2,vestitus,adj.
3,1/6/2,urus/i,m.
3,1/6/2,obliquo/as/are,PossibleVerb.
3,1/6/2,incitatus,adj.
3,1/6/2,hebeto/as/are,PossibleVerb.
3,1/6/2,haustus/us,m.
3,1/6/2,exquisitus,adj.
3,1/6/2,cruento/as/are,PossibleVerb.
3,1/5/2,viduus,adj.
3,1/5/2,incubo/as/are/bui/bitum,PossibleVerb.
3,1/5/2,fletus/us,m.
3,1/5/2,concors/cordis,PossibleVerb.
3,1/5/2,calceus/i,m.
3,1/4/2,verecundus,adj.
3,1/4/2,Treviri/Treveri/orum,m. pl.
3,1/4/2,supellex/supellectilis,f.
3,1/4/2,spica/ae,f.
3,1/4/2,procinctus,adj.
3,1/4/2,decuria/ae,f.
3,1/4/2,caldus,adj.
3,1/4/2,antisto/is/ere/steti,PossibleVerb.
3,1/3/2,tremo/is/ere/ui/-,PossibleVerb.
3,1/3/2,Syracusanus,adj.
3,1/3/2,suesco/is/ere/sueuin suetum,PossibleVerb.
3,1/3/2,stativus,adj.
3,1/3/2,spuo/is/ere/spui/sputum/3,PossibleVerb.
3,1/3/2,socors/ordis,PossibleVerb.
3,1/3/2,scrupulosus,adj.
3,1/3/2,pigeo/es/ere/pigui/pigitum,PossibleVerb.
3,1/3/2,modulor/aris/atus sum : mesurer/regulariser/soumettre a un rythme/moduler modulatus,adj.
3,1/3/2,miseror/aris/ari,PossibleVerb.
3,1/3/2,mergo/is/ere/mersi/mersum,PossibleVerb.
3,1/3/2,Memnon/onis,m.
3,1/3/2,mansuesco/is/ere/suevi/suetum,PossibleVerb.
3,1/3/2,malignus,adj.
3,1/3/2,impatiens/ientis,PossibleVerb.
3,1/3/2,frendo/is/ere/frendui/fresum (fressum),PossibleVerb.
3,1/3/2,delicatus,adj.
3,1/3/2,decumus,adj.
3,1/3/2,Creticus,adj.
3,1/3/2,contagio/ionis,f.
3,1/3/2,comicus,adj.
3,1/3/2,antium/ii,n.
3,1/3/2,amoenus,adj.
3,1/3/2,allobroges/um,m. pl.
3,1/3/2,alimonia/ae,f.
3,1/24/2,parento/as/are,PossibleVerb.
3,1/2/2,obscenus/obscaenus,adj.
3,1/16/2,ornatus/us,m.
3,1/13/2,incommodo/as/are,PossibleVerb.
3,1/11/2,tela/ae,f.
3,1/11/2,nocens/entis,PossibleVerb.
3,1/11/2,cantus/us,m.
3,1/10/2,consuo/is/ere/sui/sutum,PossibleVerb.
3,1/10/2,colligo/as/are,PossibleVerb.
3,1/10/2,celebratus,adj.
3,1/10/2,abstinentia/ae,f.
3,0/9/3,Thessalus/i,m.
3,0/9/3,Thessalus,adj.
3,0/9/3,suspensus,adj.
3,0/9/3,solidum/i,n.
3,0/9/3,parce,adv.
3,0/9/3,lente,adv.
3,0/9/3,immensum/i,n.
3,0/9/3,fossa/ae,f.
3,0/9/3,fortuito/fortuitu,adv.
3,0/9/3,copiose,adv.
3,0/9/3,anus/us,f.
3,0/9/3,annuum/i,n.
3,0/8/3,saeptum/i,n.
3,0/8/3,quini/ae/a,PossibleVerb.
3,0/8/3,provectus,adj.
3,0/8/3,profligatus,adj.
3,0/8/3,Parthus/i,m.
3,0/8/3,Parthus,adj.
3,0/8/3,menstruus,adj.
3,0/8/3,menstruum/i,n.
3,0/8/3,maledictum/i,n.
3,0/8/3,lepide,adv.
3,0/8/3,Januarius/i,m.
3,0/8/3,italicus/i,m.
3,0/8/3,infimum/i,n.
3,0/8/3,incultus,adj.
3,0/8/3,implicatus,adj.
3,0/8/3,imbecillis,e
3,0/8/3,humi,adv.
3,0/8/3,derelictus,adj.
3,0/8/3,adulor/aris/ari,PossibleVerb.
3,0/8/3,adulo/as/are,PossibleVerb.
3,0/7/3,venalis/is,m.
3,0/7/3,Tarentini/orum,m.
3,0/7/3,pusillum/i,n.
3,0/7/3,poematium/ii,n.
3,0/7/3,pervium/ii,n.
3,0/7/3,perterritus,adj.
3,0/7/3,palpebrae/arum,f.
3,0/7/3,optimas/optumas/atis,m.
3,0/7/3,merus,adj.
3,0/7/3,mathematicus,adj.
3,0/7/3,ludicrus,adj.
3,0/7/3,ludicer/cra/crum,PossibleVerb.
3,0/7/3,Junius/i,m.
3,0/7/3,infectus,adj.
3,0/7/3,indus/i,m.
3,0/7/3,indus,adj.
3,0/7/3,fabricor/atus/1,PossibleVerb.
3,0/7/3,expensum/i,n.
3,0/7/3,enixe,adv.
3,0/7/3,Corinthus/i,f.
