Total,Ambiguous,Word,POS
2,2/0/0,fugax/acis,PossibleVerb.
2,2/0/0,frumentarius,adj.
2,2/0/0,freno/as/are,PossibleVerb.
2,2/0/0,fragilitas/atis,f.
2,2/0/0,fortassis,adv.
2,2/0/0,forinsecus,adv.
2,2/0/0,fluidus/fluvidus,adj.
2,2/0/0,flaminium/ii,n.
2,2/0/0,ficus/i,f.
2,2/0/0,festivitas/atis,f.
2,2/0/0,ferox/ocis,PossibleVerb.
2,2/0/0,febricito/avi/1,intr.
2,2/0/0,fatisco/is/ere,PossibleVerb.
2,2/0/0,fanum/i,n.
2,2/0/0,fallacia/ae,f.
2,2/0/0,fabulor/aris/ari,PossibleVerb.
2,2/0/0,fabrico/as/are,PossibleVerb.
2,2/0/0,fabrica/ae,f.
2,2/0/0,exuviae,arum f. pl.
2,2/0/0,exturbo/as/are,PossibleVerb.
2,2/0/0,extrudo/is/ere/trusi/trusum,PossibleVerb.
2,2/0/0,extemplo/extempulo,adv.
2,2/0/0,exsupero/as/are,PossibleVerb.
2,2/0/0,exstirpo/as/are,PossibleVerb.
2,2/0/0,exsolvo/is/ere/solui/solutum,PossibleVerb.
2,2/0/0,exsolutio/onis,f.
2,2/0/0,expromo/is/ere/prompsi/promptum,PossibleVerb.
2,2/0/0,exprobro/as/are,PossibleVerb.
2,2/0/0,exprobratio/onis,f.
2,2/0/0,exposco/is/ere/poposci/poscitum,PossibleVerb.
2,2/0/0,explorator/oris,m.
2,2/0/0,explodo/is/ere/plosi/plosum,PossibleVerb.
2,2/0/0,expingo/is/ere/pinxi/pictum,PossibleVerb.
2,2/0/0,expando/is/ere/pandi/pansum (passum),PossibleVerb.
2,2/0/0,exitialis,e
2,2/0/0,exim,adv.
2,2/0/0,exheredo/as/are,PossibleVerb.
2,2/0/0,excubo/is/ere/cubui/cubitum,PossibleVerb.
2,2/0/0,exclamatio/ionis,f.
2,2/0/0,exaro/as/are,PossibleVerb.
2,2/0/0,exagito/as/are,PossibleVerb.
2,2/0/0,exaequo/as are,PossibleVerb.
2,2/0/0,evomo/is/ere/euomui/euomitum,PossibleVerb.
2,2/0/0,evanesco/is/ere/euanui/-,PossibleVerb.
2,2/0/0,evagor/aris/ari,PossibleVerb.
2,2/0/0,esurio/is/ire/i(u)i,PossibleVerb.
2,2/0/0,escendo/is/ere/di/sum,PossibleVerb.
2,2/0/0,eruditio/onis,f.
2,2/0/0,erado/is/ere/rasi/rasum,PossibleVerb.
2,2/0/0,epiphanes/is,m.
2,2/0/0,epilogus/i,m.
2,2/0/0,epigramma/atis,n.
2,2/0/0,enthymema/atis,n.
2,2/0/0,ensis/is,m.
2,2/0/0,endo,prep.
2,2/0/0,emetior/iris/iri/emensus sum,PossibleVerb.
2,2/0/0,emergo/is/ere/mersi/mersum,PossibleVerb.
2,2/0/0,emano/as/are,PossibleVerb.
2,2/0/0,elogium/i,n.
2,2/0/0,elido/is/ere/elisi/elisum,PossibleVerb.
2,2/0/0,elegantia/ae,f.
2,2/0/0,elatio/onis,f.
2,2/0/0,egenus/a/m,PossibleVerb.
2,2/0/0,effor/atur/ari/atus sum,PossibleVerb.
2,2/0/0,efflo/as/are,PossibleVerb.
2,2/0/0,educatio/onis,f.
2,2/0/0,ecus/i,m.
2,2/0/0,eculeus/i,m.
2,2/0/0,ecquid,adv.
2,2/0/0,ecquando/ecquando,PossibleVerb.
2,2/0/0,dudum,adv.
2,2/0/0,Drusus/i,m.
2,2/0/0,donatio/onis,f.
2,2/0/0,Dolabella/ae,m.
2,2/0/0,divortium/ii,n.
2,2/0/0,divello/is/ere/uelli/uulsum,PossibleVerb.
2,2/0/0,distributio/ionis,f.
2,2/0/0,dissimilitudo/tudinis,f.
2,2/0/0,dispungo/is/ere/punxi/punctum,PossibleVerb.
2,2/0/0,displiceo/es/ere/cui/citum,PossibleVerb.
2,2/0/0,discribo/is/ere/scripsi/scriptum,PossibleVerb.
2,2/0/0,discordo/as/are,PossibleVerb.
2,2/0/0,discidium/i,n.
2,2/0/0,Diphilus/i,m.
2,2/0/0,dilatio/ionis,f.
2,2/0/0,diffundo/is/ere/fudi/fusum,PossibleVerb.
2,2/0/0,differitas/atis,f.
2,2/0/0,Diana/ae,f.
2,2/0/0,detrudo/is/ere/trusi/trusum,PossibleVerb.
2,2/0/0,deterrimus,adj.
2,2/0/0,deterius/cf. deterior,PossibleVerb.
2,2/0/0,desertor/oris,m.
2,2/0/0,depugno/as/are,PossibleVerb.
2,2/0/0,deprimo/is/ere/pressi/pressum,PossibleVerb.
2,2/0/0,deploro/as/are,PossibleVerb.
2,2/0/0,depingo/is/ere/pinxi/pictum,PossibleVerb.
2,2/0/0,densus,adj.
2,2/0/0,demuto/as/are,PossibleVerb.
2,2/0/0,demonstratio/ionis,f.
2,2/0/0,demiror/aris/atus sum,PossibleVerb.
2,2/0/0,deminutio/onis,f.
2,2/0/0,demigro/as/are,PossibleVerb.
2,2/0/0,Demetrius/i,m.
2,2/0/0,delenio/is/ire/i (ivi)/itum,PossibleVerb.
2,2/0/0,delabor/beris/bi/lapsus sum,PossibleVerb.
2,2/0/0,deformitas/atis,f.
2,2/0/0,dedignor/aris/ari,PossibleVerb.
2,2/0/0,decutio/is/ere/cussi/cussum,PossibleVerb.
2,2/0/0,declinatio/onis,f.
2,2/0/0,decisio/onis,f.
2,2/0/0,decemvir/decemver/iri,m.
2,2/0/0,debacchor/atus/1,intr.
2,2/0/0,Dareus/cf. Darius,PossibleVerb.
2,2/0/0,Dahae/arum,f. pl.
2,2/0/0,cutis/is,f.
2,2/0/0,cursim,adv.
2,2/0/0,currus/us,m.
2,2/0/0,curiositas/atis,f.
2,2/0/0,cupido/dinis/f. (m.),PossibleVerb.
2,2/0/0,cumulus/i,m.
2,2/0/0,cubile/is,n.
2,2/0/0,cruor/oris,m.
2,2/0/0,crudeliter,adv.
2,2/0/0,crocodilus/i,m.
2,2/0/0,crinitus,adj.
2,2/0/0,cremo/as/are,PossibleVerb.
2,2/0/0,credulitas/atis,f.
2,2/0/0,Cotyla/ae,m.
2,2/0/0,Cossinius/ii,m.
2,2/0/0,cos/cotis,f.
2,2/0/0,cortex/icis,f.
2,2/0/0,coorior/iris/iri/ortus sum,PossibleVerb.
2,2/0/0,convoco/as/are,PossibleVerb.
2,2/0/0,convicior/aris/ari,PossibleVerb.
2,2/0/0,convenientia/ae,f.
2,2/0/0,convello/is/ere/uulsi/uulsum,PossibleVerb.
2,2/0/0,contremesco/is/ere/mui/-,PossibleVerb.
2,2/0/0,contorqueo/es/ere/torsi/tortum,PossibleVerb.
2,2/0/0,contestor/atus/1,PossibleVerb.
2,2/0/0,contemptor/oris,m.
2,2/0/0,consultatio/ionis,f.
2,2/0/0,consors/ortis,PossibleVerb.
2,2/0/0,consigno/as/are,PossibleVerb.
2,2/0/0,consenesco/is/ere/nui/-,PossibleVerb.
2,2/0/0,conscriptio/onis,f.
2,2/0/0,conquiesco/is/ere/quieui/quietum,PossibleVerb.
2,2/0/0,congrego/as/are,PossibleVerb.
2,2/0/0,congregatio/onis,f.
2,2/0/0,conflo/as/are,PossibleVerb.
2,2/0/0,confligo/is/ere/flixi/flictum,PossibleVerb.
2,2/0/0,confio/fieris/fieri/factus sum (passif de conficio),PossibleVerb.
2,2/0/0,confingo/is/ere/finxi/fictum,PossibleVerb.
2,2/0/0,concremo/as/are,PossibleVerb.
2,2/0/0,concitor/oris,m.
2,2/0/0,concinnitas/atis,f.
2,2/0/0,computatio/onis,f.
2,2/0/0,comprimo/is/ere/pressi/pressum,PossibleVerb.
2,2/0/0,compositio/onis,f.
2,2/0/0,complexio/onis,f.
2,2/0/0,compenso/as/are,PossibleVerb.
2,2/0/0,compellatio/onis,f.
2,2/0/0,comoedia/ae,f.
2,2/0/0,communicatio/onis,f.
2,2/0/0,combibo/bibi/3,PossibleVerb.
2,2/0/0,colubra/ae,f.
2,2/0/0,coluber/bri,m.
2,2/0/0,cohortatio/onis,f.
2,2/0/0,coheres/edis,comm.
2,2/0/0,codicillus/i,m.
2,2/0/0,Cluvius/i,m.
2,2/0/0,cliens/entis,m.
2,2/0/0,Cleanthes/is,m.
2,2/0/0,cithara/ae,f.
2,2/0/0,circumsono/as/are/ui/atum,PossibleVerb.
2,2/0/0,circumscriptio/onis,f.
2,2/0/0,circumduco/xi/ctum/3,PossibleVerb.
2,2/0/0,cingo/is/ere/cinxi/cinctum,PossibleVerb.
2,2/0/0,chorus/i,m.
2,2/0/0,Chaldaeus,adj.
2,2/0/0,centuria/ae,f.
2,2/0/0,Centaurus/i,m.
2,2/0/0,cenaculum/i,n.
2,2/0/0,causor/aris/ari,PossibleVerb.
2,2/0/0,cauda/ae,f.
2,2/0/0,castrensis,e
2,2/0/0,castigo/as/are,PossibleVerb.
2,2/0/0,castigatio/onis,f.
2,2/0/0,castellum/i,n.
2,2/0/0,Carystos/i,f.
2,2/0/0,Cartimandua/ae,f.
2,2/0/0,carbo/onis,f.
2,2/0/0,cantilena/ae,f.
2,2/0/0,canticum/i,n.
2,2/0/0,Cannensis,e
2,2/0/0,canna/ae,f.
2,2/0/0,canities/ei,f.
2,2/0/0,canicula/ae,f.
2,2/0/0,candidus,adj.
2,2/0/0,candela/ae,f.
2,2/0/0,cancer/cri,m.
2,2/0/0,calliditas/atis,f.
2,2/0/0,Caecina/a,m.
2,2/0/0,Brogitarus/i,m.
2,2/0/0,Britannia/ae,f.
2,2/0/0,bracchium/ii,n.
2,2/0/0,Bellona/ae,f.
2,2/0/0,barbarismus/i,m.
2,2/0/0,barba/ae,f.
2,2/0/0,Baebius/i,m.
2,2/0/0,Bactriana/ae,f.
2,2/0/0,Bactra/orum,n.
2,2/0/0,axis/is,m.
2,2/0/0,Aviola/ae,m.
2,2/0/0,avena/ae,f.
2,2/0/0,auloedus/i,m.
2,2/0/0,aula/ae,f.
2,2/0/0,auditio/onis,f.
2,2/0/0,audientia/ae,f.
2,2/0/0,atrocitas/atis,f.
2,2/0/0,ater/tra/trum,PossibleVerb.
2,2/0/0,astus/us/m. cf. astutus,PossibleVerb.
2,2/0/0,astrum/i,n.
2,2/0/0,aspere,adv.
2,2/0/0,arvum/i,n.
2,2/0/0,Ariston/onis,m.
2,2/0/0,aristides/is,m.
2,2/0/0,aresco/is/ere/arui,intr.
2,2/0/0,arena/ae,f.
2,2/0/0,appropinquo/as/are,PossibleVerb.
2,2/0/0,approbatio/onis,f.
2,2/0/0,apprehendo/apprendo/is/ere/prendi/prensum,PossibleVerb.
2,2/0/0,aper/apri,m.
2,2/0/0,anxius,adj.
2,2/0/0,antipater/tri,m.
2,2/0/0,antehac,adv.
2,2/0/0,antecello/is/ere,PossibleVerb.
2,2/0/0,animadversio/onis,f.
2,2/0/0,anilis,e
2,2/0/0,ancora/ae,f.
2,2/0/0,ancilla/ae,f.
2,2/0/0,analogia/ae,f.
2,2/0/0,amplitudo/inis,f.
2,2/0/0,amplifico/as/are,PossibleVerb.
2,2/0/0,amoveo/es/ere/moui/motum,PossibleVerb.
2,2/0/0,amabilis,e
2,2/0/0,altercor/aris/ari,PossibleVerb.
2,2/0/0,almus,adj.
2,2/0/0,alibi,adv.
2,2/0/0,algeo/es/ere/alsi,PossibleVerb.
2,2/0/0,alexandria/ae,f.
2,2/0/0,alea/ae,f.
2,2/0/0,albucius/ii,m.
2,2/0/0,albinus/i,m.
2,2/0/0,ahala/ae,m.
2,2/0/0,agrios/i,m.
2,2/0/0,agricola/ae,m.
2,2/0/0,aesopus/i,m.
2,2/0/0,aerumna/ae,f.
2,2/0/0,aenigma/atis,n.
2,2/0/0,aeneas/ae,m.
2,2/0/0,aemulatio/ionis,f.
2,2/0/0,aegrotatio/onis,f.
2,2/0/0,aedificatio/onis,f.
2,2/0/0,advolo/as/are,PossibleVerb.
2,2/0/0,adusque,prep. + acc.
2,2/0/0,adulescentulus/i,m.
2,2/0/0,adtrecto/as/are,PossibleVerb.
2,2/0/0,adsentator/oris,m.
2,2/0/0,adrideo/es/ere/risi/risum,PossibleVerb.
2,2/0/0,adoratio/ionis,f.
2,2/0/0,adnumero/as/are/avi/atum,PossibleVerb.
2,2/0/0,adnoto/annoto/as/are,PossibleVerb.
2,2/0/0,admisceo/es/ere/scui/mixtum,PossibleVerb.
2,2/0/0,admetior/iri/mensus sum,PossibleVerb.
2,2/0/0,adhaeresco/is/ere/haesi/-,PossibleVerb.
2,2/0/0,adhaereo/as/ere/haesi/haesum,PossibleVerb.
2,2/0/0,adgravo/as/are,PossibleVerb.
2,2/0/0,adfirmatio/ionis,f.
2,2/0/0,addisco/is/ere/addidici,PossibleVerb.
2,2/0/0,acumen/inis,n.
2,2/0/0,aculeus/i,m.
2,2/0/0,acquiro/is/ere/i/situm,PossibleVerb.
2,2/0/0,acor/oris,m.
2,2/0/0,acmonensis,e
2,2/0/0,absumo/is/ere/sumpsi/sumptum,PossibleVerb.
2,2/0/0,absolutio/ionis,f.
2,2/0/0,abominor/atus/1,PossibleVerb.
2,2/0/0,abolitio/ionis,f.
2,2/0/0,ablego/as/are,PossibleVerb.
2,1/9/1,imperatorius,adj.
2,1/8/1,tractatus/us,m.
2,1/7/1,probatus,adj.
2,1/7/1,exilis,e
2,1/7/1,concesso/as/are,PossibleVerb.
2,1/7/1,aura/ae,f.
2,1/6/1,colligo/as/are,PossibleVerb.
2,1/5/1,risus/us,m.
2,1/5/1,invisus,adj.
2,1/5/1,infantia/ae,f.
2,1/5/1,excindo/is/ere/cidi/cissum,PossibleVerb.
2,1/5/1,attentus,adj.
2,1/4/1,uxorius,adj.
2,1/4/1,temperans/antis,PossibleVerb.
2,1/4/1,perfugium/i,n.
2,1/4/1,perfugio/is/ere/fugi/-,PossibleVerb.
2,1/4/1,furor/aris/ari,PossibleVerb.
2,1/4/1,extollo/is/ere/extuli/-,PossibleVerb.
2,1/4/1,disjunctus,adj.
2,1/4/1,concitatus,adj.
2,1/4/1,conatus/us,m.
2,1/4/1,angustus,adj.
2,1/3/1,vagus,adj.
2,1/3/1,securis/is,f.
2,1/3/1,prospero/as/are,PossibleVerb.
2,1/3/1,permano/as/are,PossibleVerb.
2,1/3/1,opulentus,adj.
2,1/3/1,opulens/entis,PossibleVerb.
2,1/3/1,navo/as/are,PossibleVerb.
2,1/3/1,fumus/i,m.
2,1/3/1,coloro/as/are,PossibleVerb.
2,1/3/1,angusto/as/are,PossibleVerb.
2,1/29/1,nostras/atis,PossibleVerb.
2,1/2/1,vesanus/vaesanus,adj.
2,1/2/1,Syracusanus,adj.
2,1/2/1,suffragator/oris,m.
2,1/2/1,sublimo/as/are,PossibleVerb.
2,1/2/1,spina/ae,f.
2,1/2/1,sordido/as/are,PossibleVerb.
2,1/2/1,saltus/us,m.
2,1/2/1,rus/ruris,n.
2,1/2/1,rotundus/a/um (rut-),PossibleVerb.
2,1/2/1,rodo/is/ere/rosi/rosum,PossibleVerb.
2,1/2/1,retexo/is/ere/texui/textum,PossibleVerb.
2,1/2/1,remunero/as/are,PossibleVerb.
2,1/2/1,remotus,adj.
2,1/2/1,radio/as/are,PossibleVerb.
2,1/2/1,pupula/ae,f.
2,1/2/1,prodigus,adj.
2,1/2/1,pingo/is/ere/pinxi/pictum,PossibleVerb.
2,1/2/1,oleum/i,n.
2,1/2/1,obscenus/obscaenus,adj.
2,1/2/1,nexus/us,m.
2,1/2/1,necto/is/ere/nex(u)i/nexum,PossibleVerb.
2,1/2/1,munitus,adj.
2,1/2/1,Milo/onis,m.
2,1/2/1,merus,adj.
2,1/2/1,locuples/etis,PossibleVerb.
2,1/2/1,lentus,adj.
2,1/2/1,lavo/as/are,PossibleVerb.
2,1/2/1,introitus/us,m.
2,1/2/1,incuriosus,adj.
2,1/2/1,impudentia/ae,f.
2,1/2/1,imprimo/is/ere/pressi/pressum,PossibleVerb.
2,1/2/1,fodio/is/ere/fodi/fossum,PossibleVerb.
2,1/2/1,excio/is/ire/iui-ii/itum,PossibleVerb.
2,1/2/1,effero/as/are,PossibleVerb.
2,1/2/1,demitto/is/ere/misi/missum,PossibleVerb.
2,1/2/1,deformo/as/are,PossibleVerb.
2,1/2/1,congruo/is/ere/ui,PossibleVerb.
2,1/2/1,clavus/i,m.
2,1/2/1,catena/ae,f.
2,1/2/1,calidus,adj.
2,1/2/1,caleo/es/ere/ui/iturus,PossibleVerb.
2,1/2/1,benevolentia/ae,f.
2,1/2/1,antistes/stitis,m.
2,1/2/1,animosus,adj.
2,1/2/1,aetolus,adj.
2,1/2/1,adroganter,adv.
2,1/2/1,accio/is/ire/acciui/accitum : faire venir/mander (accitus,adj.
2,1/14/1,ferio/is/ire,PossibleVerb.
2,1/13/1,consulto/as/are,PossibleVerb.
2,1/12/1,liquesco/is/ere,intr.
2,1/11/1,valens/entis,PossibleVerb.
2,1/10/1,feriae/arum,f. pl.
2,1/1/1,ulixes/is,m.
2,1/1/1,tribunicius,adj.
2,1/1/1,tortor/oris,m.
2,1/1/1,Thebanus,adj.
2,1/1/1,terebro/as/are,PossibleVerb.
2,1/1/1,terebra/ae,f.
2,1/1/1,tabes/is,f.
2,1/1/1,supprimo/is/ere/pressi/pressum,PossibleVerb.
2,1/1/1,suboles/soboles/is,f.
2,1/1/1,stips/stipis,f.
2,1/1/1,stercus/oris,n.
2,1/1/1,stativus,adj.
2,1/1/1,spica/ae,f.
2,1/1/1,sopor/oris,m.
2,1/1/1,sobrius,adj.
2,1/1/1,Sidonius,adj.
2,1/1/1,seditiosus,adj.
2,1/1/1,scholasticus,adj.
2,1/1/1,scelestus,adj.
2,1/1/1,Saguntinus,adj.
2,1/1/1,rutilus,adj.
2,1/1/1,rigidus,adj.
2,1/1/1,remigo/as/are,PossibleVerb.
2,1/1/1,pusillus,adj.
2,1/1/1,propensus,adj.
2,1/1/1,propendeo/es/ere/pendi/pensum,intr.
2,1/1/1,procurro/is/ere/curri (cucurri)/cursum,PossibleVerb.
2,1/1/1,praetexo/is/ere/texui/textum,PossibleVerb.
2,1/1/1,praeco/onis,m.
2,1/1/1,posticus,adj.
2,1/1/1,Peripateticus,adj.
2,1/1/1,periculosus,adj.
2,1/1/1,pecuarius,adj.
2,1/1/1,nutrix/icis,f.
2,1/1/1,mugio/is/ir/iui/itum,PossibleVerb.
2,1/1/1,moles/is,f.
2,1/1/1,letum/i,n.
2,1/1/1,lascivio/is/ire/ii/itum,PossibleVerb.
2,1/1/1,lana/ae,f.
2,1/1/1,lacertus/i,m.
2,1/1/1,jusjurandum/jurisjurandi (aussi en 2 mots),PossibleVerb.
2,1/1/1,Januarius,adj.
2,1/1/1,intericio/is/ere/ieci/iectum,PossibleVerb.
2,1/1/1,instinguo/is/ere/xi/ctrum,PossibleVerb.
2,1/1/1,insperatus,adj.
2,1/1/1,insolentia/ae,f.
2,1/1/1,insolens/entis,PossibleVerb.
2,1/1/1,inconstantia/ae,f.
2,1/1/1,inconstans/antis,PossibleVerb.
2,1/1/1,imbecillus,adj.
2,1/1/1,hio/as/are,PossibleVerb.
2,1/1/1,hibernus,adj.
2,1/1/1,gemino/as/are,PossibleVerb.
2,1/1/1,frivolus,adj.
2,1/1/1,flavus,adj.
2,1/1/1,festivus,adj.
2,1/1/1,ferveo/es/ere/ferbui/-,PossibleVerb.
2,1/1/1,fecundus,adj.
2,1/1/1,excurro/is/ere/curri/cursum,PossibleVerb.
2,1/1/1,exaggero/as/are,PossibleVerb.
2,1/1/1,effemino/as/are,PossibleVerb.
2,1/1/1,distraho/is/ere/traxi/tractum,PossibleVerb.
2,1/1/1,dimidius,adj.
2,1/1/1,devius,adj.
2,1/1/1,Deucalion/onis,m.
2,1/1/1,delphinus/i,m.
2,1/1/1,cursor/oris,m.
2,1/1/1,Curius/i,m.
2,1/1/1,concumbo/is/ere/cubui/cubitum,PossibleVerb.
2,1/1/1,concido/is/ere/cidi/cisum,PossibleVerb.
2,1/1/1,collum/i,n.
2,1/1/1,cero/as/are,PossibleVerb.
2,1/1/1,caligo/as/are,PossibleVerb.
2,1/1/1,arcesso/is/ere/iui/itum : faire venir/mander (arcessitus,adj.
2,1/1/1,aquilus,adj.
2,1/1/1,adventicius,adj.
2,1/1/1,adigo/is/ere/egi/actum,PossibleVerb.
2,0/9/2,praetero/is/ere/trivi/tritum,PossibleVerb.
2,0/9/2,plene,adv.
2,0/9/2,pie,adv.
2,0/9/2,offensa/ae,f.
2,0/9/2,occupatus,adj.
2,0/9/2,nocte,adv.
2,0/9/2,desertus,adj.
2,0/9/2,delicium/ii,n.
2,0/9/2,continuo,adv.
2,0/9/2,brevi,adv.
2,0/9/2,avium/i,n.
2,0/9/2,aureus/i,m.
2,0/9/2,adductus,adj.
2,0/8/2,tectum/i,n.
2,0/8/2,rideor/eri,intr.
2,0/8/2,populares/ium,m.
2,0/8/2,libens/entis,PossibleVerb.
2,0/8/2,later/eris,m.
2,0/8/2,Lacedaemonii/orum,m.
2,0/8/2,immensum,adv.
2,0/8/2,eventus/us,m.
2,0/8/2,divisus,adj.
2,0/8/2,distinctus,adj.
2,0/8/2,dejectus,adj.
2,0/8/2,compareo/es/ere/ui/-,PossibleVerb.
2,0/7/2,vicinum/i,n.
2,0/7/2,vicina/ae,f.
2,0/7/2,surrigo/surrexi (subr-)/surrectum (subr-),PossibleVerb.
2,0/7/2,subrigo/is/ere/surrexi (subr-)/surrectum (subr-),PossibleVerb.
2,0/7/2,sinistra/ae,f.
2,0/7/2,serium/ii,n.
2,0/7/2,sepultura/ae,f.
2,0/7/2,repente,adv.
2,0/7/2,pus/puris,n.
2,0/7/2,parcus,adj.
2,0/7/2,parce,adv.
2,0/7/2,pactus,adj.
2,0/7/2,mutus/i,m.
2,0/7/2,excido/is/ere/cidi,PossibleVerb.
2,0/7/2,erectus,adj.
2,0/7/2,destinatus,adj.
2,0/7/2,destinatum/i,n.
2,0/7/2,cruciatus/us,m.
2,0/7/2,commotus,adj.
2,0/7/2,adolesco/is/ere,PossibleVerb.
2,0/6/2,venenatus,adj.
2,0/6/2,singularius,adj.
2,0/6/2,respectus/us,m.
2,0/6/2,raro,adv.
2,0/6/2,operarius/ii,m.
2,0/6/2,operarius,adj.
2,0/6/2,nihilo,adv.
2,0/6/2,luctus/us,m.
2,0/6/2,interius,adv.
2,0/6/2,insitus,adj.
2,0/6/2,imminens/entis,PossibleVerb.
2,0/6/2,gravor/aris/ari,PossibleVerb.
2,0/6/2,grandio/is/ire,PossibleVerb.
2,0/6/2,frigidum/i,n.
2,0/6/2,elatus,adj.
2,0/6/2,dissero/is/ere/sevi/situm,PossibleVerb.
2,0/6/2,devoveo/es/ere/uoui/uotum,PossibleVerb.
2,0/6/2,devotus,adj.
2,0/6/2,devoto/as/are,PossibleVerb.
2,0/6/2,calcar/aris,n.
2,0/6/2,acerbum/i,n.
2,0/5/2,verecunde,adv.
2,0/5/2,vatis/is,m.
2,0/5/2,vas/vasis,n.
2,0/5/2,uterum/icf. uterus,PossibleVerb.
2,0/5/2,stello/no perf./atum/1,PossibleVerb.
2,0/5/2,solidum/i,n.
2,0/5/2,Sidicini/orum,m.
2,0/5/2,Scythae/arum,m.
2,0/5/2,Scytha/ae,m.
2,0/5/2,salio/is/ire/salui/saltum,PossibleVerb.
2,0/5/2,sale/is,n.
2,0/5/2,saeptum/i,n.
2,0/5/2,sacrilegus/i,m.
2,0/5/2,Pyrrho/onis,m.
2,0/5/2,poetice/es,f.
2,0/5/2,plaga/ae,f.
2,0/5/2,plaga/ae,f.
2,0/5/2,Parthus/i,m.
2,0/5/2,Parthus,adj.
2,0/5/2,navalis,e
2,0/5/2,navale/is,n.
2,0/5/2,natalis/is,m.
2,0/5/2,natalis,e
2,0/5/2,minae/arum,f. pl.
2,0/5/2,mina/ae,f.
2,0/5/2,mendax/acis,PossibleVerb.
2,0/5/2,mature,adv.
2,0/5/2,Junonius,adj.
2,0/5/2,jugo/as/are,PossibleVerb.
2,0/5/2,inspecto/as/are,PossibleVerb.
2,0/5/2,impense,adv.
2,0/5/2,historicus/i,m.
2,0/5/2,heri/here/ou here,adv.
2,0/5/2,Gallius/ii,m.
2,0/5/2,fretum/i,n.
2,0/5/2,fortuito/fortuitu,adv.
2,0/5/2,festum/i,n.
2,0/5/2,festinus,adj.
2,0/5/2,exsulo/as/are,PossibleVerb.
2,0/5/2,emendatus,adj.
2,0/5/2,edictum/i,n.
2,0/5/2,dialecticus/i,m.
2,0/5/2,converso/as/are,PossibleVerb.
2,0/5/2,constrictus,adj.
2,0/5/2,caute,adv.
2,0/5/2,canus,adj.
2,0/5/2,augurius/a/um/cf. auguralis,PossibleVerb.
2,0/5/2,augurium/i,n.
2,0/5/2,armenia/ae,f.
2,0/5/2,annuo/is/ere/nui/nutum,PossibleVerb.
2,0/5/2,alacris/is/e cf. alacer,PossibleVerb.
2,0/5/2,aggero/as/are,PossibleVerb.
2,0/5/2,africanus/i,m.
2,0/5/2,adnuo/is/ere/nui/nutum,PossibleVerb.
2,0/45/2,dica/ae,f.
2,0/40/2,alio,adv.
2,0/4/2,viduus,adj.
2,0/4/2,vidua/ae,f.
2,0/4/2,Ubius,adj.
2,0/4/2,Ubii/orum,m. pl.
2,0/4/2,turbo/inis,f.
2,0/4/2,turben/inis,n.
2,0/4/2,Troja/ae,f.
2,0/4/2,Troius,adj.
2,0/4/2,suspensus,adj.
2,0/4/2,stilo/as/are,intr.
2,0/4/2,stabulum/i,n.
2,0/4/2,sollemne/is,n.
2,0/4/2,senectus,adj.
2,0/4/2,sedulo,adv.
2,0/4/2,profundum/i,n.
2,0/4/2,pontus/i,m.
2,0/4/2,perverto/is/ere/verti/versum,PossibleVerb.
2,0/4/2,perversus,adj.
2,0/4/2,perterritus,adj.
2,0/4/2,perterreo/es/ere/terrui/territum,PossibleVerb.
2,0/4/2,perscrutor/aris/ari,PossibleVerb.
2,0/4/2,perscruto/as/are/cf. perscrutor,PossibleVerb.
2,0/4/2,paululum/i,n.
2,0/4/2,paululum,adv.
2,0/4/2,oleo/es/ere/ui,PossibleVerb.
2,0/4/2,naris/naris,f.
2,0/4/2,musicus/i,m.
2,0/4/2,meridio/1,intr.
2,0/4/2,Maius/i,m.
2,0/4/2,Macedones/um,m.
2,0/4/2,Macedo/onis,PossibleVerb.
2,0/4/2,jugerum/cf. iugera,PossibleVerb.
2,0/4/2,jugera/um,n.
2,0/4/2,invetero/as/are,PossibleVerb.
2,0/4/2,inveterasco/is/ere/aui,PossibleVerb.
2,0/4/2,ingigno/is/ere/genui/genitum : faire naitre dans (ingenitus,adj.
2,0/4/2,indus/i,m.
2,0/4/2,indus,adj.
2,0/4/2,hilaris,e
2,0/4/2,Graii/orum,m.
2,0/4/2,fulgeo/es/ere/fulsi,PossibleVerb.
2,0/4/2,fremo/is/ere/fremui/fremitum,PossibleVerb.
2,0/4/2,fremitus/us,m.
2,0/4/2,finitimi/orum,m.
2,0/4/2,Fabius/i,m.
2,0/4/2,Fabius,adj.
2,0/4/2,extruo/is/ere/struxi/structum,PossibleVerb.
2,0/4/2,exterus,adj.
2,0/4/2,exstruo/is/ere/struxi/structum,PossibleVerb.
2,0/4/2,exsequiae/arum,f. pl.
2,0/4/2,exsequia/cf. exsequiae,PossibleVerb.
2,0/4/2,exercito/as/are,PossibleVerb.
2,0/4/2,excelsum/i,n.
2,0/4/2,esquilius,adj.
2,0/4/2,esquiliae/arum,f. pl.
2,0/4/2,enixe,adv.
2,0/4/2,Domitius/i,m.
2,0/4/2,Domitius,adj.
2,0/4/2,distringo/is/ere/strinxi/strictum : maintenir ecarte/eloigne (districtus,adj.
2,0/4/2,districtus,adj.
2,0/4/2,comparatio/ionis,f.
2,0/4/2,comparatio/ionis,f.
2,0/4/2,colonus/i/m,PossibleVerb.
2,0/4/2,colonus,adj.
2,0/4/2,cognatus/i,f.
