Total,Ambiguous,Word,POS
2,2/0/0,definitio/onis,f.
2,2/0/0,defigo/is/ere/defixi/defixum,PossibleVerb.
2,2/0/0,defectio/ionis,f.
2,2/0/0,deditio/onis,f.
2,2/0/0,dedico/as/are,PossibleVerb.
2,2/0/0,declamo/as/are,PossibleVerb.
2,2/0/0,declamatio/ionis,f.
2,2/0/0,deambulo/as/are,PossibleVerb.
2,2/0/0,curvus,adj.
2,2/0/0,curiositas/atis,f.
2,2/0/0,cruor/oris,m.
2,2/0/0,crispus,adj.
2,2/0/0,Crispinus/i,m.
2,2/0/0,credulitas/atis,f.
2,2/0/0,corruo/is/ere/corrui/-,PossibleVerb.
2,2/0/0,coquo/is/ere/coxi/coctum,PossibleVerb.
2,2/0/0,copulo/as/are,PossibleVerb.
2,2/0/0,convomo/is/ere/ui/itum,PossibleVerb.
2,2/0/0,contionor/concionor/aris/ari,PossibleVerb.
2,2/0/0,contego/is/ere/texi/tectum,PossibleVerb.
2,2/0/0,consortium/i,n.
2,2/0/0,consenesco/is/ere/nui/-,PossibleVerb.
2,2/0/0,consecratio/onis,f.
2,2/0/0,conlaudo/as/are,PossibleVerb.
2,2/0/0,congruo/is/ere/ui,PossibleVerb.
2,2/0/0,congressio/onis,f.
2,2/0/0,congero/is/ere/gessi/gestum,PossibleVerb.
2,2/0/0,concordia/ae,f.
2,2/0/0,compositio/onis,f.
2,2/0/0,compensatio/onis,f.
2,2/0/0,compendium/i,n.
2,2/0/0,commuto/as/are,PossibleVerb.
2,2/0/0,commoneo/es/ere/ui/itum,PossibleVerb.
2,2/0/0,comminor/aris/ari,PossibleVerb.
2,2/0/0,commentor/aris/ari,PossibleVerb.
2,2/0/0,commemini/isti/isse,PossibleVerb.
2,2/0/0,colloquor/eris/i/cutus sum,PossibleVerb.
2,2/0/0,cohortatio/onis,f.
2,2/0/0,cohibeo/es/ere/bui/bitum,PossibleVerb.
2,2/0/0,coheres/edis,comm.
2,2/0/0,cognatio/ionis,f.
2,2/0/0,codex/codicis,m.
2,2/0/0,coarto/as/are,PossibleVerb.
2,2/0/0,coagulo/as/are,PossibleVerb.
2,2/0/0,Cluvius/i,m.
2,2/0/0,clientela/ae,f.
2,2/0/0,Cleanthes/is,m.
2,2/0/0,claritudo/inis,f.
2,2/0/0,cisium/ii,n.
2,2/0/0,circumvehor/eris/i/uectus sum,PossibleVerb.
2,2/0/0,circumscribo/is/ere/scripsi/scriptum,PossibleVerb.
2,2/0/0,circulus/circlus/i,m.
2,2/0/0,Cinna/ae,m.
2,2/0/0,Chrysogonus/i,m.
2,2/0/0,Chrysippus/i,m.
2,2/0/0,chorus/i,m.
2,2/0/0,cella/ae,f.
2,2/0/0,celeritas/atis,f.
2,2/0/0,cavea/ae,f.
2,2/0/0,cautela/ae,f.
2,2/0/0,carpo/is/ere/carpsi/carptum,PossibleVerb.
2,2/0/0,carnifex/icis,m.
2,2/0/0,canna/ae,f.
2,2/0/0,canicula/ae,f.
2,2/0/0,callum/i,n.
2,2/0/0,calidus,adj.
2,2/0/0,calceo/as/are,PossibleVerb.
2,2/0/0,caerimonia/ae,f.
2,2/0/0,caelibatus/us,m.
2,2/0/0,Caecina/a,m.
2,2/0/0,cacumen/minis,n.
2,2/0/0,Brogitarus/i,m.
2,2/0/0,boletus/i,m.
2,2/0/0,blanditia/ae,f.
2,2/0/0,blandior/iris/iri/itus sum,PossibleVerb.
2,2/0/0,bibliotheca/ae,f.
2,2/0/0,Bias/antis,m.
2,2/0/0,benignitas/atis,f.
2,2/0/0,beatitudo/inis,f.
2,2/0/0,Ballio/onis,m.
2,2/0/0,babae,interj.
2,2/0/0,axis/is,m.
2,2/0/0,Aviola/ae,m.
2,2/0/0,averrunco/as/are,PossibleVerb.
2,2/0/0,autronius/ii,m.
2,2/0/0,ausculto/as/are,PossibleVerb.
2,2/0/0,aulus/i,m.
2,2/0/0,auditor/oris,m.
2,2/0/0,audens/entis,PossibleVerb.
2,2/0/0,auctio/onis,f.
2,2/0/0,atrium/i,n.
2,2/0/0,asinus/i,m.
2,2/0/0,asina/ae,f.
2,2/0/0,asellus/i,m.
2,2/0/0,articulus/i,m.
2,2/0/0,Aristomenes/is,m.
2,2/0/0,argumentor/aris/ari/atus sum,PossibleVerb.
2,2/0/0,aresco/is/ere/arui,intr.
2,2/0/0,archelaus/i,m.
2,2/0/0,aratrum/i,n.
2,2/0/0,appropinquo/as/are,PossibleVerb.
2,2/0/0,apex/icis,f.
2,2/0/0,antipater/tri,m.
2,2/0/0,antigenes/is,m.
2,2/0/0,antelucio,adv.
2,2/0/0,antefero/fers/ferre/tuli/latum,PossibleVerb.
2,2/0/0,animadversio/onis,f.
2,2/0/0,amyntas/ae,m.
2,2/0/0,amputo/as/are,PossibleVerb.
2,2/0/0,amplitudo/inis,f.
2,2/0/0,amnis/is,m.
2,2/0/0,amita/ae,f.
2,2/0/0,ambo/ambae/o,pl.
2,2/0/0,altitudo/dinis,f.
2,2/0/0,aliquotiens,adv.
2,2/0/0,alimentum/i,n.
2,2/0/0,alicubi,adv.
2,2/0/0,alapa/ae/f. giffle ; alapam ducere,PossibleVerb.
2,2/0/0,agricola/ae,m.
2,2/0/0,agrianes/um,m.
2,2/0/0,aequalis,e
2,2/0/0,aduro/is/ere/ussi/ustum,PossibleVerb.
2,2/0/0,adulterium/i,n.
2,2/0/0,adulescentula/ae,f.
2,2/0/0,adsoleo/es/ere,PossibleVerb.
2,2/0/0,adprecor/aris/ari,PossibleVerb.
2,2/0/0,admiratio/onis,f.
2,2/0/0,adjuro/as/are,PossibleVerb.
2,2/0/0,adamo/as/are,PossibleVerb.
2,2/0/0,aculeus/i,m.
2,2/0/0,acclamo/as/are,PossibleVerb.
2,2/0/0,accerso/is/ere/iui/itum,PossibleVerb.
2,2/0/0,absque,prep. + abl.
2,2/0/0,abscondo/is/ere/didi (di)/ditum (sum),PossibleVerb.
2,2/0/0,abolitio/ionis,f.
2,2/0/0,aboleo/es/ere/eui/itum,PossibleVerb.
2,2/0/0,abnuo/is/ere/abnui,PossibleVerb.
2,1/9/1,nato/as/are,PossibleVerb.
2,1/8/1,vena/ae,f.
2,1/8/1,pando/is/ere/pandi/passum,PossibleVerb.
2,1/7/1,rogus/i,m.
2,1/7/1,doctus,adj.
2,1/6/1,marito/as/are,PossibleVerb.
2,1/6/1,mano/as/are,PossibleVerb.
2,1/6/1,libet/lubet,v.
2,1/6/1,contemptus,adj.
2,1/6/1,amarus,adj.
2,1/5/1,status,adj.
2,1/5/1,sanguino/as/are,PossibleVerb.
2,1/5/1,salutaris/is,PossibleVerb.
2,1/5/1,invito/as/are,PossibleVerb.
2,1/5/1,feriae/arum,f. pl.
2,1/5/1,exitus/us,m.
2,1/5/1,deservio/is/ire,intr.
2,1/5/1,constantia/ae,f.
2,1/5/1,arbitrarius,adj.
2,1/4/1,temperantia/ae,f.
2,1/4/1,suspectus,adj.
2,1/4/1,nex/necis,f.
2,1/4/1,incommodo/as/are,PossibleVerb.
2,1/4/1,impio/as/are,PossibleVerb.
2,1/4/1,fugo/as/are,PossibleVerb.
2,1/4/1,commotus,adj.
2,1/4/1,claudus,adj.
2,1/3/1,vehemens/vemens/entis,PossibleVerb.
2,1/3/1,varus,adj.
2,1/3/1,securis/is,f.
2,1/3/1,saevio/is/ire/ii/itum,PossibleVerb.
2,1/3/1,reverentia/ae,f.
2,1/3/1,resideo/es/ere/sedi/sessum,PossibleVerb.
2,1/3/1,profundus,adj.
2,1/3/1,prodigo/is/ere/egi/actum,PossibleVerb.
2,1/3/1,prodigium/ii,n.
2,1/3/1,nobilitas/atis,f.
2,1/3/1,moderatus,adj.
2,1/3/1,lenio/is/ire/iui/itum,PossibleVerb.
2,1/3/1,lacrimo/as/are,PossibleVerb.
2,1/3/1,foedo/as/are,PossibleVerb.
2,1/3/1,florens/entis,PossibleVerb.
2,1/3/1,demens/entis,PossibleVerb.
2,1/3/1,consido/is/ere/sedi/sessum,PossibleVerb.
2,1/3/1,conjuro/as/are,PossibleVerb.
2,1/3/1,adrogo/as/are,PossibleVerb.
2,1/3/1,adroganter,adv.
2,1/2/1,vicesimus,adj.
2,1/2/1,verecundus,adj.
2,1/2/1,veho/is/ere/uexi/uectum,PossibleVerb.
2,1/2/1,triumpho/as/are,PossibleVerb.
2,1/2/1,traicio/is/ere/ieci/iectum,PossibleVerb.
2,1/2/1,tortor/oris,m.
2,1/2/1,tabellarius,adj.
2,1/2/1,stabilis,e
2,1/2/1,sordeo/is/ere/sordui,intr.
2,1/2/1,solemnis/sollemnis/sollempnis,e
2,1/2/1,salsus,adj.
2,1/2/1,rarus,adj.
2,1/2/1,prosperus,adj.
2,1/2/1,pervagor/aris/ari,PossibleVerb.
2,1/2/1,Peripateticus,adj.
2,1/2/1,percutio/is/ere/cussi/cussum,PossibleVerb.
2,1/2/1,obvius,adj.
2,1/2/1,nubes/is,f.
2,1/2/1,nonus,adj.
2,1/2/1,mimus/i,m.
2,1/2/1,mima/ae,f.
2,1/2/1,mendax/acis,PossibleVerb.
2,1/2/1,malignus,adj.
2,1/2/1,luxuria/ae,f.
2,1/2/1,lanio/as/are,PossibleVerb.
2,1/2/1,involvo/is/ere/uolui/uolutum,PossibleVerb.
2,1/2/1,intestatus,adj.
2,1/2/1,insido/is/ere/sedi/sessum,PossibleVerb.
2,1/2/1,injicio/is/ere/ieci/iectum,PossibleVerb.
2,1/2/1,infernus,adj.
2,1/2/1,incumbo/is/ere/cubui/-cubitum,PossibleVerb.
2,1/2/1,imprudentia/ae,f.
2,1/2/1,impensus,adj.
2,1/2/1,immensus,adj.
2,1/2/1,hebes/etis,PossibleVerb.
2,1/2/1,gemma/ae,f.
2,1/2/1,Gallia/ae,f.
2,1/2/1,festinus,adj.
2,1/2/1,excellens/entis,PossibleVerb.
2,1/2/1,exanimo/as/are,PossibleVerb.
2,1/2/1,dissero/is/ere/serui/sertum,PossibleVerb.
2,1/2/1,disjungo/is/ere/iunxi/iunctum,PossibleVerb.
2,1/2/1,defensor/oris,m.
2,1/2/1,cruento/as/are,PossibleVerb.
2,1/2/1,constanter,adv.
2,1/2/1,compitalis,e
2,1/2/1,benignus,adj.
2,1/2/1,baculus/i,m.
2,1/2/1,antistes/stitis,m.
2,1/2/1,animosus,adj.
2,1/2/1,angustus,adj.
2,1/2/1,agrestis,e
2,1/13/1,solium/ii,n.
2,1/1/1,vomo/is/ere/uomui/uomitum,PossibleVerb.
2,1/1/1,vilis,e
2,1/1/1,vilicus/i,m.
2,1/1/1,venalis,e
2,1/1/1,vastus,adj.
2,1/1/1,vagio/is/ire/ivi (ii),intr.
2,1/1/1,togatus,adj.
2,1/1/1,tibicen/inis,m.
2,1/1/1,sospito/as/are,PossibleVerb.
2,1/1/1,sono/as/are/sonui/sonitum,PossibleVerb.
2,1/1/1,schema/atis,n.
2,1/1/1,sacellum/i,n.
2,1/1/1,roto/as/are,PossibleVerb.
2,1/1/1,rodo/is/ere/rosi/rosum,PossibleVerb.
2,1/1/1,regredior/eris/i/gressus,PossibleVerb.
2,1/1/1,proicio/projicio/is/ere/ieci/iectum,PossibleVerb.
2,1/1/1,primoris,e
2,1/1/1,plumbum/i,n.
2,1/1/1,Philus/i,m.
2,1/1/1,permagnus,adj.
2,1/1/1,opimus,adj.
2,1/1/1,oleum/i,n.
2,1/1/1,odor/odos/oris,m.
2,1/1/1,obsequor/eris/i/cutus sum,PossibleVerb.
2,1/1/1,obnitor/eris/i/obnixus sum,PossibleVerb.
2,1/1/1,mulus/i,m.
2,1/1/1,mansuesco/is/ere/suevi/suetum,PossibleVerb.
2,1/1/1,maereo/es/ere,PossibleVerb.
2,1/1/1,luna/ae,f.
2,1/1/1,lorum/i,n.
2,1/1/1,liqueo/es/ere,PossibleVerb.
2,1/1/1,leno/onis,m.
2,1/1/1,lavo/as/are,PossibleVerb.
2,1/1/1,languidus,adj.
2,1/1/1,inpunitus,adj.
2,1/1/1,immemor/(immemoris) oris,PossibleVerb.
2,1/1/1,illucesco/is/ere/luxi/-,PossibleVerb.
2,1/1/1,Heracliensis,e
2,1/1/1,fulgor/oris,m.
2,1/1/1,fucus/i,m.
2,1/1/1,exsurgo/is/ere/surrexi/surrectum,PossibleVerb.
2,1/1/1,exopto/as/are,PossibleVerb.
2,1/1/1,exaggero/as/are,PossibleVerb.
2,1/1/1,dos/dotis,f.
2,1/1/1,dirigo/is/ere/direxi/directum : mettre en ligne droite/aligner/ranger/diriger (directus,adj.
2,1/1/1,diffundo/is/ere/fudi/fusum,PossibleVerb.
2,1/1/1,devoveo/es/ere/uoui/uotum,PossibleVerb.
2,1/1/1,derelinquo/is/ere/liqui/lictum,PossibleVerb.
2,1/1/1,dego/is/ere,PossibleVerb.
2,1/1/1,deformis,e
2,1/1/1,curiosus,adj.
2,1/1/1,convinco/is/ere/uici/uictum,PossibleVerb.
2,1/1/1,contagio/ionis,f.
2,1/1/1,consummo/as/are,PossibleVerb.
2,1/1/1,consterno/as/are,PossibleVerb.
2,1/1/1,catillus/i,m.
2,1/1/1,Callistus/i,m.
2,1/1/1,calleo/es/ere,PossibleVerb.
2,1/1/1,avarus,adj.
2,1/1/1,amolior/iris/iri/itus sum,PossibleVerb.
2,1/1/1,amoenus,adj.
2,1/1/1,alienigenus,adj.
2,1/1/1,albanus,adj.
2,1/1/1,aegroto/as/are,PossibleVerb.
2,1/1/1,adstringo/is/ere/strinxi/strictum : attacher etroitement/serrer/resserrer (adstrictus,adj.
2,1/1/1,absurdus,adj.
2,0/9/2,serus,adj.
2,0/9/2,pedes/itis,m.
2,0/9/2,occultum/i,n.
2,0/9/2,cavo/as/are,PossibleVerb.
2,0/8/2,testor/aris/ari,PossibleVerb.
2,0/8/2,perpetuo/as/are,PossibleVerb.
2,0/8/2,parce,adv.
2,0/8/2,maledicens/entis,PossibleVerb.
2,0/8/2,intuo/is/ere,PossibleVerb.
2,0/8/2,annuus,adj.
2,0/8/2,altum/i,n.
2,0/7/2,tectus,adj.
2,0/7/2,tectum/i,n.
2,0/7/2,subjectus,adj.
2,0/7/2,stultus/i,m.
2,0/7/2,statua/ae,f.
2,0/7/2,quietus,adj.
2,0/7/2,pus/puris,n.
2,0/7/2,perpetuum,adv.
2,0/7/2,latro/as/are,PossibleVerb.
2,0/7/2,incerto/as/are,PossibleVerb.
2,0/7/2,fundo/as/are,PossibleVerb.
2,0/7/2,ecfero/cf. effero,PossibleVerb.
2,0/7/2,contingo/is/ere,PossibleVerb.
2,0/7/2,conjunctus,adj.
2,0/6/2,vas/vadis,m.
2,0/6/2,triste/is,n.
2,0/6/2,tempero/as/are,PossibleVerb.
2,0/6/2,praeses/praesidis,m.
2,0/6/2,pauperus/cf. pauper,PossibleVerb.
2,0/6/2,offensus,adj.
2,0/6/2,manifeste,adv.
2,0/6/2,liberta/ae,f.
2,0/6/2,labo/as/are,PossibleVerb.
2,0/6/2,inferior/oris,PossibleVerb.
2,0/6/2,incommodum/i,n.
2,0/6/2,incensus,adj.
2,0/6/2,gravor/aris/ari,PossibleVerb.
2,0/6/2,expositus,adj.
2,0/6/2,expeditus,adj.
2,0/6/2,comitas/atis,f.
2,0/6/2,caeco/as/are,PossibleVerb.
2,0/6/2,biber/eris,f.
2,0/6/2,adjicio/is/ere/ieci/iectum,PossibleVerb.
2,0/54/2,hac,adv.
2,0/5/2,vicinus/i,m.
2,0/5/2,vicarius/ii,m.
2,0/5/2,vectigalis,e
2,0/5/2,vallis/is,f.
2,0/5/2,valles/is,f.
2,0/5/2,spoliatus,adj.
2,0/5/2,sinister/tra/trum,PossibleVerb.
2,0/5/2,serius,adj.
2,0/5/2,sallio/salio/is/ire/ii/itum,PossibleVerb.
2,0/5/2,remissus,adj.
2,0/5/2,praefectus/i,m.
2,0/5/2,portentum/i,n.
2,0/5/2,perfectus,adj.
2,0/5/2,oblino/is/ere/leui/litum,PossibleVerb.
2,0/5/2,misereor/eris/eri,PossibleVerb.
2,0/5/2,Manlius/i,m.
2,0/5/2,libellum/i,n.
2,0/5/2,justitium/i,n.
2,0/5/2,infimum/i,n.
2,0/5/2,infamis,e
2,0/5/2,inceste,adv.
2,0/5/2,gemino/as/are,PossibleVerb.
2,0/5/2,fastus/us,m.
2,0/5/2,excelsum/i,n.
2,0/5/2,dominatus/us,m.
2,0/5/2,continuo/as/are,PossibleVerb.
2,0/5/2,consensus/us,m.
2,0/5/2,conjicio/is/ere/ieci/iectum,PossibleVerb.
2,0/5/2,condio/is/ire/iui/itum,PossibleVerb.
2,0/5/2,citrum/i,n.
2,0/5/2,citra,adv.
2,0/5/2,citer/tra/trum,PossibleVerb.
2,0/5/2,caeno/as/are,PossibleVerb.
2,0/5/2,apertus,adj.
2,0/5/2,adventus/us,m.
2,0/5/2,adsido/is/ere/sedi/sessum,PossibleVerb.
2,0/4/2,vatis/is,m.
2,0/4/2,vates/is,m.
2,0/4/2,ultimus,adj.
2,0/4/2,ultimum/i,n.
2,0/4/2,Ubius,adj.
2,0/4/2,Ubii/orum,m. pl.
2,0/4/2,Tusculanum/i,n.
2,0/4/2,tremo/is/ere/ui/-,PossibleVerb.
2,0/4/2,tremens/entis,PossibleVerb.
2,0/4/2,sodalis/is,m.
2,0/4/2,sodalis,e
2,0/4/2,serium/ii,n.
2,0/4/2,Samnis/itis,PossibleVerb.
2,0/4/2,salio/is/ire/salui/saltum,PossibleVerb.
2,0/4/2,repo/is/ere/repsi/reptum,PossibleVerb.
2,0/4/2,purgo/purigo/as/are,PossibleVerb.
2,0/4/2,purgatus,adj.
2,0/4/2,pulvinaris,e
2,0/4/2,pressus,adj.
2,0/4/2,praetexo/is/ere/texui/textum,PossibleVerb.
2,0/4/2,praeceps/cipitis,PossibleVerb.
2,0/4/2,pluvius,adj.
2,0/4/2,pluvia/ae,f.
2,0/4/2,plaga/ae,f.
2,0/4/2,plaga/ae,f.
2,0/4/2,piget,v. impers.
2,0/4/2,pigeo/es/ere/pigui/pigitum,PossibleVerb.
2,0/4/2,penis/is,m.
2,0/4/2,penes,prep. + acc.
2,0/4/2,pendo/is/ere/pependi/pensum,PossibleVerb.
2,0/4/2,pendeo/es/ere/pependi/-,PossibleVerb.
2,0/4/2,particeps/ipitis,PossibleVerb.
2,0/4/2,particeps/ipis,m.
2,0/4/2,operarius/ii,m.
2,0/4/2,operarius,adj.
2,0/4/2,Mucius/i,m.
2,0/4/2,Mucius,adj.
2,0/4/2,miseror/aris/ari,PossibleVerb.
2,0/4/2,minister/tri,m.
2,0/4/2,mactus,adj.
2,0/4/2,macte,interj.
2,0/4/2,lentus,adj.
2,0/4/2,Julianus/i,m.
2,0/4/2,Julianus,adj.
2,0/4/2,jugulus/i,m.
2,0/4/2,jugulum/i,n.
2,0/4/2,joco/(jocor) as/are/et iocor/aris/ari,PossibleVerb.
2,0/4/2,inpeditus,adj.
2,0/4/2,inauditus,adj.
2,0/4/2,inaudio/indaudio/is/ire/ivi (ii)/itum,PossibleVerb.
2,0/4/2,grammaticus/i,m.
2,0/4/2,grammaticus/a,um.
2,0/4/2,famulus/i,m.
2,0/4/2,exercito/as/are,PossibleVerb.
2,0/4/2,exercitatus,adj.
2,0/4/2,divus,adj.
2,0/4/2,contemplor/aris/ari,PossibleVerb.
2,0/4/2,contemplo/as/are,PossibleVerb.
2,0/4/2,asso/as/are,PossibleVerb.
2,0/4/2,assero/is/ere/sevi/situm,PossibleVerb.
2,0/4/2,assero/is/ere/serui/sertum,PossibleVerb.
2,0/4/2,aspernor/aris/ari/atus sum,PossibleVerb.
2,0/4/2,asperno/as/are,PossibleVerb.
2,0/4/2,asius,adj.
2,0/4/2,asia/ae,f.
2,0/4/2,aristo/onis,m.
2,0/4/2,arduus,adj.
2,0/4/2,arduum/i,n.
2,0/4/2,ambiguum/i,n.
2,0/4/2,aer/aeris,m.
2,0/4/2,accuratus,adj.
2,0/31/2,alia,adv.
2,0/30/2,malum,adv. interj.
2,0/3/2,vacuus,adj.
2,0/3/2,vacuum/i,n.
2,0/3/2,unguo/is/ere/unxi/unctum,PossibleVerb.
2,0/3/2,torus/i,m.
2,0/3/2,torus,adj.
2,0/3/2,sterilus,adj.
2,0/3/2,sterilis,e
2,0/3/2,stabilio/is/ire/iui/itum,PossibleVerb.
2,0/3/2,seco/as/are/secui/sectum,PossibleVerb.
2,0/3/2,robur/robus/oris,n.
2,0/3/2,robor/oris,n.
2,0/3/2,Rhodius,adj.
2,0/3/2,Rhodii/orum,m.
2,0/3/2,perpaucus/cf. perpauci,PossibleVerb.
2,0/3/2,perpauci/orum,PossibleVerb.
2,0/3/2,palleo/es/ere,ui intr.
2,0/3/2,mercor/aris/ari,PossibleVerb.
2,0/3/2,mercatus/us,m.
2,0/3/2,materio/as/are,PossibleVerb.
2,0/3/2,lubricus,adj.
2,0/3/2,insero/is/inserere/insevi/insitum,PossibleVerb.
2,0/3/2,inquies/etis,PossibleVerb.
2,0/3/2,ingigno/is/ere/genui/genitum : faire naitre dans (ingenitus,adj.
2,0/3/2,infirmus,adj.
2,0/3/2,frux/cf. fruges,PossibleVerb.
2,0/3/2,fetialis/is,m.
2,0/3/2,fetialis,e
2,0/3/2,Fabius/i,m.
2,0/3/2,Fabius,adj.
2,0/3/2,exsequiae/arum,f. pl.
2,0/3/2,exsequia/cf. exsequiae,PossibleVerb.
2,0/3/2,eximius,adj.
2,0/3/2,eximie,adv.
2,0/3/2,exanimis,e
2,0/3/2,dilucidus,adj.
2,0/3/2,dilucide,adv.
2,0/3/2,contamino/as/are,PossibleVerb.
2,0/3/2,contaminatus,adj.
2,0/3/2,comparatio/ionis,f.
2,0/3/2,comparatio/ionis,f.
2,0/3/2,collus/i/m. cf. collum,PossibleVerb.
2,0/3/2,cognatus/i,f.
2,0/3/2,cognatus,adj.
2,0/3/2,as/assis,m.
2,0/3/2,aridus/ardus,adj.
2,0/3/2,aridum/i,n.
2,0/3/2,aliquantus,adj.
2,0/3/2,adulter/era/erum,PossibleVerb.
2,0/3/2,abdico/is/ere/dixi/dictum,PossibleVerb.
2,0/3/2,abdico/as/are,PossibleVerb.
2,0/26/2,isto,adv.
2,0/25/2,plurimus,adj.
2,0/22/2,magnum,adv.
2,0/21/2,publicus/i,m.
2,0/21/2,eadem,adv.
2,0/20/2,datum/i,n.
2,0/19/2,modius/i,m.
2,0/19/2,modium/ii,n.
2,0/18/2,male,adv.
2,0/18/2,cetera,adv.
2,0/18/2,actum/i,n.
2,0/17/2,vivus/i,m.
2,0/17/2,quanto,adv.
2,0/16/2,primo,adv.
2,0/16/2,acceptum/i,n.
2,0/15/2,minime,adv.
2,0/14/2,uterus/i,m.
2,0/13/2,regia/ae,f.
2,0/13/2,parvum/i,n.
2,0/13/2,odio/is/ire/ivi,PossibleVerb.
2,0/13/2,casu,adv.
2,0/12/2,versus,adv.
2,0/12/2,testum/i,n.
2,0/12/2,testa/ae,f.
2,0/12/2,patiens/entis,PossibleVerb.
2,0/12/2,noli,ite + inf.
2,0/12/2,gesta/orum,n.
2,0/12/2,beatum/i/n. cf. beatus,PossibleVerb.
2,0/12/2,armati/orum,m.
2,0/118/2,qua,conj. et adv.
2,0/11/2,vale,adv.
2,0/11/2,uxorius,adj.
2,0/11/2,populor/aris/atus sum,PossibleVerb.
2,0/11/2,comis,e
2,0/11/2,caelo/as/are,PossibleVerb.
2,0/10/2,utroque,adv.
2,0/10/2,quoquo,adv.
2,0/10/2,qualum/i,n.
2,0/10/2,persono/as/are,PossibleVerb.
2,0/10/2,motus/us,m.
2,0/10/2,auctoro/as/are,PossibleVerb.
1,1/8/0,actus/us,m.
1,1/7/0,scientia/ae,f.
1,1/4/0,passus/us,m.
1,1/4/0,hisco/is/ere,PossibleVerb.
1,1/4/0,fides/ium,f. pl.
1,1/3/0,sitis/is,f.
1,1/3/0,satur/ura/urum,PossibleVerb.
1,1/3/0,probatus,adj.
1,1/3/0,occulto/as/are,PossibleVerb.
1,1/3/0,dilectus,adj.
1,1/3/0,beneficus,adj.
1,1/2/0,verres/is,m.
1,1/2/0,vendito/as/are,PossibleVerb.
1,1/2/0,supplex/icis,m.
1,1/2/0,spondeus,adj.
1,1/2/0,profor/aris/ari,PossibleVerb.
1,1/2/0,paries/etis,m.
1,1/2/0,intento/as/are,PossibleVerb.
1,1/2/0,ignorantia/ae,f.
1,1/2/0,fortunatus,adj.
1,1/2/0,florus,adj.
1,1/2/0,commendatus,adj.
1,1/2/0,cautus,adj.
1,1/2/0,barbaria/ae,f.
1,1/11/0,habitus,adj.
1,1/1/0,vicus/i,m.
1,1/1/0,vallo/as/are,PossibleVerb.
1,1/1/0,tutor/aris/ari/atus sum,PossibleVerb.
1,1/1/0,stupro/as/are,PossibleVerb.
1,1/1/0,somnio/as/are,PossibleVerb.
1,1/1/0,sector/aris/atus sum,PossibleVerb.
1,1/1/0,sacrilegium/ii,n.
1,1/1/0,regula/ae,f.
1,1/1/0,rapto/rapso/as/are,PossibleVerb.
1,1/1/0,pondero/as/are,PossibleVerb.
1,1/1/0,perpes/etis,PossibleVerb.
1,1/1/0,paenitentia/ae,f.
1,1/1/0,onero/as/are,PossibleVerb.
1,1/1/0,obses/idis,m.
1,1/1/0,objecto/as/are,PossibleVerb.
1,1/1/0,memoro/as/are,PossibleVerb.
1,1/1/0,inventor/oris,m.
1,1/1/0,insanus,adj.
1,1/1/0,inconstans/antis,PossibleVerb.
1,1/1/0,improbo/as/are,PossibleVerb.
1,1/1/0,impendium/ii,n.
1,1/1/0,impatientia/ae,f.
1,1/1/0,illustro/as/are,PossibleVerb.
1,1/1/0,honestas/atis,f.
1,1/1/0,hebeo/es/ere,intr.
1,1/1/0,fusus,adj.
1,1/1/0,frequentia/ae,f.
1,1/1/0,exta/orum,n. pl.
1,1/1/0,excindo/is/ere/cidi/cissum,PossibleVerb.
1,1/1/0,elegantia/ae,f.
1,1/1/0,delator/oris,m.
1,1/1/0,Curius/i,m.
1,1/1/0,ceno/as/are,PossibleVerb.
1,1/1/0,Casinas/atis,f.
1,1/1/0,capito/onis,m.
1,1/1/0,calumniator/oris,m.
1,1/1/0,ardens/entis,PossibleVerb.
1,1/1/0,antiquo/as/are,PossibleVerb.
1,1/1/0,amplio/as/are,PossibleVerb.
1,1/1/0,amatorius,adj.
1,1/1/0,accusatorius,adj.
1,1/1/0,abundantia/ae/f,PossibleVerb.
1,1/0/0,Zoilus/i,m.
1,1/0/0,Zethus/i,m.
1,1/0/0,Xenocrates/is,m.
1,1/0/0,Xanthus/i,m.
1,1/0/0,vorsus/us,m.
1,1/0/0,volumen/inis,n.
1,1/0/0,volubilitas/atis,f.
1,1/0/0,volito/as/are,PossibleVerb.
1,1/0/0,Volcanus/i,m.
1,1/0/0,Voconius,adj.
1,1/0/0,vitalis,e
1,1/0/0,virilis,e
1,1/0/0,virginitas/atis,f.
1,1/0/0,vinetum/i,n.
1,1/0/0,vindicta/ae,f.
1,1/0/0,vindicatio/onis,f.
1,1/0/0,vigilia/ae,f.
1,1/0/0,vietus,adj.
1,1/0/0,viduo/as/are,PossibleVerb.
1,1/0/0,vicissitudo/inis,f.
1,1/0/0,vicinitas/atis,f.
1,1/0/0,vibro/as/are,PossibleVerb.
1,1/0/0,vexator/oris,m.
1,1/0/0,vexatio/onis,f.
1,1/0/0,veterator/oris,m.
1,1/0/0,Vespasianus/i,m.
1,1/0/0,vertex/icis,f.
1,1/0/0,vernilis,e
1,1/0/0,vergo/is/ere,PossibleVerb.
1,1/0/0,Verginius/i,m.
1,1/0/0,verax/acis,PossibleVerb.
1,1/0/0,venustus,adj.
1,1/0/0,venustas/atis,f.
1,1/0/0,ventito/as/are,PossibleVerb.
1,1/0/0,Venerius,adj.
1,1/0/0,veneratio/onis,f.
1,1/0/0,venditio/ionis,f.
