Total,Ambiguous,Word,POS
4,4/0/0,aberro/as/are,PossibleVerb.
4,4/0/0,abalieno/as/are,PossibleVerb.
4,3/7/1,vendito/as/are,PossibleVerb.
4,3/7/1,patens/entis,PossibleVerb.
4,3/6/1,beneficus,adj.
4,3/5/1,conditor/oris,m.
4,3/5/1,as/assis,m.
4,3/5/1,amarus,adj.
4,3/4/1,tyrannis/idis,f.
4,3/4/1,innocentia/ae,f.
4,3/3/1,tardo/as/are,PossibleVerb.
4,3/3/1,neglegenter,(nec-) adv.
4,3/3/1,ervum/i,n.
4,3/3/1,duplico/as/are,PossibleVerb.
4,3/3/1,clavis/is,f.
4,3/3/1,castus,adj.
4,3/3/1,ardea/ae,f.
4,3/2/1,violentia/ae,f.
4,3/2/1,terebra/ae,f.
4,3/2/1,supprimo/is/ere/pressi/pressum,PossibleVerb.
4,3/2/1,sudo/as/are,PossibleVerb.
4,3/2/1,revivo/is/ere/i/victum,intr.
4,3/2/1,requies/etis,f.
4,3/2/1,mirificus,adj.
4,3/2/1,marmor/oris,n.
4,3/2/1,luo/is/ere/lui/luiturus,PossibleVerb.
4,3/2/1,libidinosus,adj.
4,3/2/1,laboriosus,adj.
4,3/2/1,insolenter,adv.
4,3/2/1,insanus,adj.
4,3/2/1,Histria/ae,f.
4,3/2/1,fascia/ae,f.
4,3/2/1,excresco/is/ere/crevi/cretum,intr.
4,3/2/1,enascor/eris/i/enatus sum,PossibleVerb.
4,3/2/1,Creticus,adj.
4,3/2/1,contagio/ionis,f.
4,3/2/1,censorius,adj.
4,3/2/1,astus/us/m. cf. astutus,PossibleVerb.
4,3/1/1,vecors/vaecors/cordis,PossibleVerb.
4,3/1/1,usucapio/is/ere/cepi/captum,PossibleVerb.
4,3/1/1,ursa/ae,f.
4,3/1/1,transcurro/is/ere/[cu]curri/cursum,PossibleVerb.
4,3/1/1,togatus,adj.
4,3/1/1,tibicen/inis,m.
4,3/1/1,stolidus,adj.
4,3/1/1,ros/roris,m.
4,3/1/1,quatio/is/ere/-/quassum,PossibleVerb.
4,3/1/1,pervius,adj.
4,3/1/1,Pelopius/cf. Pelopeus,PossibleVerb.
4,3/1/1,otiosus,adj.
4,3/1/1,nasus/i,m.
4,3/1/1,meretricius,adj.
4,3/1/1,languesco/is/ere/langui/-,PossibleVerb.
4,3/1/1,jugulo/as/are,PossibleVerb.
4,3/1/1,innato/as/are,PossibleVerb.
4,3/1/1,infringo/is/ere/fregi/fractum,PossibleVerb.
4,3/1/1,impotens/entis,PossibleVerb.
4,3/1/1,immunis,e
4,3/1/1,immoderatus,adj.
4,3/1/1,germen/inis,n.
4,3/1/1,frumentarius,adj.
4,3/1/1,flagro/as/are,PossibleVerb.
4,3/1/1,exemplar/aris,n.
4,3/1/1,epulor/aris/ari,PossibleVerb.
4,3/1/1,eluceo/es/ere/luxi,intr.
4,3/1/1,diffido/is/ere/fisus sum,PossibleVerb.
4,3/1/1,concinno/as/are,PossibleVerb.
4,3/1/1,circumspicio/is/ere/spexi/spectum,PossibleVerb.
4,3/1/1,calco/as/are,PossibleVerb.
4,3/1/1,asellus/i,m.
4,3/1/1,arruns/untis,m.
4,3/1/1,ambitiosus,adj.
4,3/1/1,adventicius,adj.
4,3/1/1,adsimilo/adsimulo/as/are,PossibleVerb.
4,3/1/1,adnecto/is/ere/nexui/nexum,PossibleVerb.
4,3/1/1,abdico/as/are,PossibleVerb.
4,2/8/2,vulgaris/volgaris,e
4,2/7/2,vallo/as/are,PossibleVerb.
4,2/7/2,instans/antis,PossibleVerb.
4,2/6/2,texo/is/ere/texui/textum,PossibleVerb.
4,2/6/2,multiplico/as/are,PossibleVerb.
4,2/6/2,mendax/acis,PossibleVerb.
4,2/6/2,lacteo/es/ere,PossibleVerb.
4,2/6/2,lac/lactis,n.
4,2/6/2,erepo/is/ere/psi/ptum,PossibleVerb.
4,2/6/2,centuria/ae,f.
4,2/6/2,adrogo/as/are,PossibleVerb.
4,2/5/2,venator/oris,m.
4,2/5/2,proclivus/a/um/cf. procliuis,PossibleVerb.
4,2/5/2,nexus/us,m.
4,2/5/2,ceno/as/are,PossibleVerb.
4,2/4/2,Thebe/es,f.
4,2/4/2,redemptor/oris,m.
4,2/4/2,profundo/is/ere/fudi/fusum,PossibleVerb.
4,2/4/2,precarius,adj.
4,2/4/2,inermus,adj.
4,2/4/2,imbellis,e
4,2/4/2,debilitas/atis,f.
4,2/4/2,crispus,adj.
4,2/4/2,adumbro/as/are,PossibleVerb.
4,2/31/2,actus/us,m.
4,2/3/2,violentus,adj.
4,2/3/2,tussis/is,f.
4,2/3/2,tondeo/es/ere/totondi/tonsum,PossibleVerb.
4,2/3/2,Tarentinus,adj.
4,2/3/2,nutrico/as/are,PossibleVerb.
4,2/3/2,invius,adj.
4,2/3/2,insuesco/is/ere/sueui/suetum,PossibleVerb.
4,2/3/2,ingigno/is/ere/genui/genitum : faire naitre dans (ingenitus,adj.
4,2/3/2,inconstans/antis,PossibleVerb.
4,2/3/2,devincio/is/ire/uinxi/uinctum,PossibleVerb.
4,2/3/2,circumsedeo/es/ere/sedi/sessum,PossibleVerb.
4,2/3/2,abscido/is/ere/cidi/scisum,PossibleVerb.
4,2/12/2,galla/ae,f.
4,2/12/2,aetolia/ae,f.
4,2/11/2,minutus,adj.
4,2/10/2,sacratus,adj.
4,2/10/2,comedo/is/ere/edi/esum,PossibleVerb.
4,2/10/2,apparatus,adj.
4,1/9/3,indulgens/entis,PossibleVerb.
4,1/9/3,gemmo/as/are,PossibleVerb.
4,1/8/3,implicatus,adj.
4,1/8/3,concitatus,adj.
4,1/8/3,abundans/antis,PossibleVerb.
4,1/7/3,strictus,adj.
4,1/7/3,rhetoricus,adj.
4,1/7/3,meridio/1,intr.
4,1/7/3,improvisus,adj.
4,1/7/3,Hiberus,adj.
4,1/7/3,everro/is/ere/verri/versum,PossibleVerb.
4,1/7/3,cubo/as/are,PossibleVerb.
4,1/7/3,circuitus/us,m.
4,1/7/3,ardens/entis,PossibleVerb.
4,1/6/3,rete/is,n.
4,1/6/3,primoris,e
4,1/6/3,misereo/es/ere/rui/ritum (rtum),intr.
4,1/6/3,infimus/infumus,adj.
4,1/6/3,dedecus/oris,n.
4,1/6/3,contemplo/as/are,PossibleVerb.
4,1/5/3,Rutulus,adj.
4,1/5/3,promineo/es/ere/nui,intr.
4,1/5/3,pomum/i,n.
4,1/5/3,Polemo/onis,m.
4,1/5/3,Persicus,adj.
4,1/5/3,facetus,adj.
4,1/5/3,elegans/antis,PossibleVerb.
4,1/23/3,sublatus,adj.
4,1/21/3,eventus/us,m.
4,1/18/3,velum/i,n.
4,1/16/3,contractus/us,m.
4,1/16/3,auctus,adj.
4,1/15/3,mundo/as/are,PossibleVerb.
4,1/15/3,apparatus/us,m.
4,1/14/3,incommodo/as/are,PossibleVerb.
4,1/13/3,mulgeo/es/ere/mulxi (mulsi)/mulctum (mulsum),PossibleVerb.
4,1/13/3,mulceo/es/ere/mulsi/mulsum,PossibleVerb.
4,1/11/3,secretus,adj.
4,1/11/3,aspero/as/are,PossibleVerb.
4,1/11/3,adjunctus,adj.
4,1/10/3,inviso/is/ere/si/sum,PossibleVerb.
4,1/10/3,impendeo/es/ere,PossibleVerb.
4,1/10/3,exsugo/is/ere/suxi/suctum,PossibleVerb.
4,1/10/3,excellens/entis,PossibleVerb.
4,1/10/3,effusus,adj.
4,1/10/3,confusus,adj.
4,0/98/4,hac,adv.
4,0/9/4,viride/is,n.
4,0/9/4,Tusculanum/i,n.
4,0/9/4,repletus,adj.
4,0/9/4,refertus,adj.
4,0/9/4,refercio/is/ire/fersi/fertum,PossibleVerb.
4,0/9/4,pingue/is,n.
4,0/9/4,Peripatetici/orum,m.
4,0/9/4,nona/ae,f.
4,0/9/4,finitimi/orum,m.
4,0/9/4,fabricor/atus/1,PossibleVerb.
4,0/9/4,dialecticus/i,m.
4,0/9/4,Cretenses/ium,m.
4,0/9/4,concido/is/ere/cidi,intr.
4,0/9/4,aspernor/aris/ari/atus sum,PossibleVerb.
4,0/8/4,salubris,e
4,0/8/4,saluber/bris/bre,PossibleVerb.
4,0/8/4,Phrygia/ae,f.
4,0/8/4,patruus/i,m.
4,0/8/4,patruus,adj.
4,0/8/4,optimas/optumas/atis,m.
4,0/8/4,nutrior/iris/iri/itus sum,PossibleVerb.
4,0/8/4,Mauri/orum,m. pl.
4,0/8/4,libertinus/i,m.
4,0/8/4,levitas/atis,f.
4,0/8/4,levitas/atis,f.
4,0/8/4,frons/frus/frondis,f.
4,0/8/4,festum/i,n.
4,0/8/4,Bithynius,adj.
4,0/8/4,Bithynia/ae,f.
4,0/8/4,Ariston/onis,m.
4,0/8/4,areo/es/ere/arui,intr.
4,0/8/4,aquila/aquola/ae,f.
4,0/72/4,visum/i,n.
4,0/70/4,natus/us,m.
4,0/70/4,habitus,adj.
4,0/7/4,Theseus/i,m.
4,0/7/4,Theseus,adj.
4,0/7/4,Terentius/ii,m.
4,0/7/4,Terentius,adj.
4,0/7/4,supellex/supellectilis,f.
4,0/7/4,supellectilis/is/f. cf. supellex,PossibleVerb.
4,0/7/4,Servilius,adj.
4,0/7/4,Rhodus/i,f.
4,0/7/4,Rhodos/i,f.
4,0/7/4,profundus,adj.
4,0/7/4,pluvius,adj.
4,0/7/4,pluvia/ae,f.
4,0/7/4,paululum/i,n.
4,0/7/4,paululum,adv.
4,0/7/4,Naevius/ii,m.
4,0/7/4,Naevius,adj.
4,0/7/4,Mucius/i,m.
4,0/7/4,Mucius,adj.
4,0/7/4,laureus,adj.
4,0/7/4,laurea/ae,f.
4,0/7/4,inlicitus,adj.
4,0/7/4,Hadrianus/i,m.
4,0/7/4,Hadrianus,adj.
4,0/7/4,extruo/is/ere/struxi/structum,PossibleVerb.
4,0/7/4,exstruo/is/ere/struxi/structum,PossibleVerb.
4,0/7/4,Babylonius,adj.
4,0/7/4,argivus,adj.
4,0/7/4,argivi/orum,m.
4,0/7/4,arabius,adj.
4,0/7/4,arabia/ae,f.
4,0/6/4,stipo/as/are,PossibleVerb.
4,0/6/4,Pannonius,adj.
4,0/6/4,obstinatus,adj.
4,0/6/4,Junius,adj.
4,0/6/4,aebutius,adj.
4,0/6/4,adulter/era/erum,PossibleVerb.
4,0/52/4,optimum/i,n.
4,0/47/4,situs,adj.
4,0/40/4,jussum/i,n.
4,0/38/4,quaesitum/i,n.
4,0/36/4,merito/as/are,PossibleVerb.
4,0/35/4,positus/us,m.
4,0/34/4,solitum/i,n.
4,0/31/4,arte,adv.
4,0/29/4,vivum/i,n.
4,0/29/4,status,adj.
4,0/29/4,praesentia/ium,n.
4,0/28/4,nimium,adv.
4,0/28/4,effectus,adj.
4,0/28/4,continor/aris/ari,PossibleVerb.
4,0/27/4,humana/orum,n.
4,0/26/4,teneri/orum,m.
4,0/24/4,menta/ae,f.
4,0/24/4,grave,adv.
4,0/23/4,servatus,adj.
4,0/23/4,pace,prep. + gen.
4,0/23/4,oriens/entis,PossibleVerb.
4,0/23/4,antiqui/orum,m.
4,0/21/4,egero/is/ere/gessi/gestum,PossibleVerb.
4,0/20/4,tributus,adj.
4,0/20/4,nuntium/ii,n.
4,0/20/4,imus,adj.
4,0/20/4,fictus,adj.
4,0/20/4,aerius,adj.
4,0/19/4,tributum/i,n.
4,0/19/4,posterior/oris,PossibleVerb.
4,0/18/4,Sabinum/i,n.
4,0/18/4,planum/i,n.
4,0/18/4,odio/is/ire/ivi,PossibleVerb.
4,0/18/4,nares/ium,f.
4,0/17/4,mensa/ae,f.
4,0/17/4,impensa/ae,f.
4,0/17/4,avius,adj.
4,0/16/4,laetor/aris/atus sum,PossibleVerb.
4,0/16/4,converro/is/ere/verri/versum,PossibleVerb.
4,0/16/4,continuo,adv.
4,0/15/4,votum/i,n.
4,0/15/4,transversum/i,n.
4,0/15/4,supplex/icis,m.
4,0/15/4,remissus,adj.
4,0/15/4,oppositus,adj.
4,0/15/4,hibernum/i,n.
4,0/15/4,elephas/antis,m.
4,0/15/4,elephans/antis/m. (g. pl -ium ou um),PossibleVerb.
4,0/15/4,directus,adj.
4,0/15/4,conatus/us,m.
4,0/14/4,Martius/i,m.
4,0/14/4,Lacedaemonii/orum,m.
4,0/14/4,hiberna/orum,n. pl.
4,0/14/4,frigida/ae,f.
4,0/13/4,vicinum/i,n.
4,0/13/4,mutuum/i,n.
4,0/13/4,frigidum/i,n.
4,0/13/4,egressus/us,m.
4,0/13/4,destinatus,adj.
4,0/13/4,commotus,adj.
4,0/13/4,aliquantum,adv.
4,0/12/4,vicina/ae,f.
4,0/12/4,serius,adj.
4,0/12/4,raro,adv.
4,0/12/4,praeparatus,adj.
4,0/12/4,Marcius/i,m.
4,0/12/4,infirmis,e
4,0/12/4,fretum/i,n.
4,0/12/4,delictum/i,n.
4,0/12/4,concors/cordis,PossibleVerb.
4,0/12/4,concordis,e
4,0/12/4,aventinus/i,m.
4,0/12/4,aventinus,adj.
4,0/12/4,aventinum/i,n.
4,0/12/4,abjicio/is/ere/ieci/iectum,PossibleVerb.
4,0/11/4,viduus,adj.
4,0/11/4,vidua/ae,f.
4,0/11/4,suspensus,adj.
4,0/11/4,sestertius/ii,m.
4,0/11/4,sestertium/ii,n.
4,0/11/4,perturbatus,adj.
4,0/11/4,noxia/ae,f.
4,0/11/4,iratus,adj.
4,0/11/4,gravor/aris/ari,PossibleVerb.
4,0/11/4,angustum/i,n.
4,0/10/4,vernus,adj.
4,0/10/4,vernum/i,n.
4,0/10/4,umeo/es/ere,PossibleVerb.
4,0/10/4,saltus/us,m.
4,0/10/4,saltem,adv.
4,0/10/4,rusticus/i,m.
4,0/10/4,rescriptum/i,n.
4,0/10/4,repugnans/antis,PossibleVerb.
4,0/10/4,peregrinus/i,m.
4,0/10/4,noctu,adv.
4,0/10/4,libellum/i,n.
4,0/10/4,italicus/i,m.
4,0/10/4,intestato,adv.
4,0/10/4,infectus,adj.
4,0/10/4,incitatus,adj.
4,0/10/4,humi,adv.
4,0/10/4,exploratus,adj.
4,0/10/4,delicia/cf. deliciae,PossibleVerb.
4,0/10/4,contritus,adj.
4,0/10/4,augurius/a/um/cf. auguralis,PossibleVerb.
4,0/10/4,augurium/i,n.
4,0/10/4,advocatus/i,m.
3,3/5/0,praestantia/ae,f.
3,3/5/0,ala/ae,f.
3,3/4/0,veles/itis,m.
3,3/4/0,barba/ae,f.
3,3/3/0,pulso/as/are,PossibleVerb.
3,3/3/0,pastus/us,m.
3,3/2/0,pulchre,adv.
3,3/2/0,providus,adj.
3,3/2/0,pontificius,adj.
3,3/2/0,obsequor/eris/i/cutus sum,PossibleVerb.
3,3/2/0,egestas/atis,f.
3,3/2/0,commentor/aris/ari,PossibleVerb.
3,3/2/0,advena/ae,m.
3,3/12/0,simus,adj.
3,3/1/0,trunco/as/are,PossibleVerb.
3,3/1/0,speculator/oris,m.
3,3/1/0,sapienter,adv.
3,3/1/0,proditor/oris,m.
3,3/1/0,participo/as/are,PossibleVerb.
3,3/1/0,metor/aris/ari,PossibleVerb.
3,3/1/0,grates/-,f. pl.
3,3/1/0,dito/as/are,PossibleVerb.
3,3/1/0,adflicto/as/are,PossibleVerb.
3,3/1/0,absentia/ae,f.
3,3/0/0,Zoilus/i,m.
3,3/0/0,Xenophon/ontis,m.
3,3/0/0,Vulcanus/i,m.
3,3/0/0,voster/tra/trum,PossibleVerb.
3,3/0/0,voluto/as/are,PossibleVerb.
3,3/0/0,voluptarius,adj.
3,3/0/0,vociferatio/onis,f.
3,3/0/0,vocamen/inis,n.
3,3/0/0,vixdum,adv.
3,3/0/0,vitrum/i,n.
3,3/0/0,viritim,adv.
3,3/0/0,violenter,adv.
3,3/0/0,vinaceus/i,m.
3,3/0/0,vimen/inis,n.
3,3/0/0,vilicus/i,m.
3,3/0/0,vicinia/ae,f.
3,3/0/0,vespertinus,adj.
3,3/0/0,vertebra/ae,f.
3,3/0/0,Verrius,adj.
3,3/0/0,Verginius/i,m.
3,3/0/0,veneratio/onis,f.
3,3/0/0,vehiculum/i,n.
3,3/0/0,vaticinor/aris/ari,PossibleVerb.
3,3/0/0,vapor/oris,m.
3,3/0/0,Valerianus,adj.
3,3/0/0,ungula/ae,f.
3,3/0/0,undecimus,adj.
3,3/0/0,undecim,num.
3,3/0/0,unctio/ionis,f.
3,3/0/0,ubicumque/ubicunque/ubiquomque,adv.
3,3/0/0,Typhon/onis,m.
3,3/0/0,Turnus/i,m.
3,3/0/0,tumultuarius,adj.
3,3/0/0,tumeo/es/ere,PossibleVerb.
3,3/0/0,tripes/edis,PossibleVerb.
3,3/0/0,Transtiberinus,adj.
3,3/0/0,transporto/as/are,PossibleVerb.
3,3/0/0,transduco/is/ere/duxi/ductum,PossibleVerb.
3,3/0/0,trabs/trabis,f.
3,3/0/0,Tiridates/ae (is),m.
3,3/0/0,tinguo/is/ere,PossibleVerb.
3,3/0/0,tingo/is/ere/tinxi/tinctum,PossibleVerb.
3,3/0/0,Tigranes/is,m.
3,3/0/0,Theodorus/i,m.
3,3/0/0,Themistocles/i (is),m.
3,3/0/0,terribilis,e
3,3/0/0,tenaciter,adv.
3,3/0/0,tegula/ae,f.
3,3/0/0,taurinus,adj.
3,3/0/0,Tauricus,adj.
3,3/0/0,tamdiu/(tam diu,tandiu) adv.
3,3/0/0,talio/onis,f.
3,3/0/0,taciturnitas/atis,f.
3,3/0/0,suspiro/as/are,PossibleVerb.
3,3/0/0,suptilitas/atis,f.
3,3/0/0,suppuro/as/are,PossibleVerb.
3,3/0/0,Sullanus,adj.
3,3/0/0,suffoco/as/are,PossibleVerb.
3,3/0/0,succino/is/ere/cinui,PossibleVerb.
3,3/0/0,subrogo/as/are,PossibleVerb.
3,3/0/0,sublimitas/atis,f.
3,3/0/0,subjungo/is/ere/iunxi/iunctum,PossibleVerb.
3,3/0/0,suasio/onis,f.
3,3/0/0,strictim,adv.
3,3/0/0,strenue,adv.
3,3/0/0,sterilitas/atis,f.
3,3/0/0,Statilius/i,m.
3,3/0/0,Staienus/i,m.
3,3/0/0,squama/ae,f.
3,3/0/0,squalor/oris,m.
3,3/0/0,squalidus,adj.
3,3/0/0,spurcus,adj.
3,3/0/0,spissus,adj.
3,3/0/0,specus/us,m.
3,3/0/0,spado/onis,m.
3,3/0/0,Sosius,adj.
3,3/0/0,socialis,e
3,3/0/0,sinuo/as/are,PossibleVerb.
3,3/0/0,singillatim/singulatim,adv.
3,3/0/0,simulatque,conj. sub.
3,3/0/0,silanus/i,m.
3,3/0/0,sicine,adv.
3,3/0/0,sicarius/ii,m.
3,3/0/0,sexageni,orum pl.
3,3/0/0,setius,adv.
3,3/0/0,serrula/ae,f.
3,3/0/0,seorsum/seorsus,adv. prep.
3,3/0/0,semita/ae,f.
3,3/0/0,segnitia/ae,f.
3,3/0/0,scrofa/ae,f.
3,3/0/0,scriptito/as/are,PossibleVerb.
3,3/0/0,satisfactio/onis,f.
3,3/0/0,sat,adv.
3,3/0/0,sarcio/is/ire/sarsi/sartum,PossibleVerb.
3,3/0/0,sapa/ae,f.
3,3/0/0,sanctitas/atis,f.
3,3/0/0,salubritas/atis,f.
3,3/0/0,saliva/ae,f.
3,3/0/0,Saguntum/i,n.
3,3/0/0,sagino/as/are,PossibleVerb.
3,3/0/0,sagax/acis,PossibleVerb.
3,3/0/0,rubus/i,f.
3,3/0/0,rubrica/ae,f.
3,3/0/0,rubor/oris,m.
3,3/0/0,rigor/oris,m.
3,3/0/0,ridibundus,adj.
3,3/0/0,resipisco/is/ere/ivi (ii),intr.
3,3/0/0,reseco/as/are/secui/sectum,PossibleVerb.
3,3/0/0,repromitto/is/ere/misi/missum,PossibleVerb.
3,3/0/0,reprendo/is/ere/endi/ensum,PossibleVerb.
3,3/0/0,relicuus,adj.
3,3/0/0,relevo/as/are,PossibleVerb.
3,3/0/0,relaxo/as/are,PossibleVerb.
3,3/0/0,refundo/is/ere/fudi/fusum,PossibleVerb.
3,3/0/0,refringo/is/ere/fregi/fractum,PossibleVerb.
3,3/0/0,reformo/as/are,PossibleVerb.
3,3/0/0,reflecto/is/ere/reflexi/reflexum,PossibleVerb.
3,3/0/0,redhibeo/es/ere/bui/bitum,PossibleVerb.
3,3/0/0,recusatio/onis,f.
3,3/0/0,recurro/is/ere/curri/cursum,PossibleVerb.
3,3/0/0,quotidie,adv.
3,3/0/0,quotannis,adv.
3,3/0/0,quinquies,adv.
3,3/0/0,quibuscum,pron. contr.
3,3/0/0,quaternus,adj.
3,3/0/0,quantuscumque/acumque/umcumque,PossibleVerb.
3,3/0/0,quadrigarius/ii,m.
3,3/0/0,pyxis/puxis/idis/f,PossibleVerb.
3,3/0/0,Pyrrha/ae,f.
3,3/0/0,putresco/is/ere,intr.
3,3/0/0,putatio/onis,f.
3,3/0/0,purpura/ae,f.
3,3/0/0,Publius/i,m.
3,3/0/0,Publilius,adj.
3,3/0/0,proverbium/i,n.
3,3/0/0,Proserpina/ae,f.
3,3/0/0,proscriptio/ionis,f.
3,3/0/0,propugnator/oris,m.
3,3/0/0,propago/as/are,PossibleVerb.
3,3/0/0,promoveo/es/ere/moui/motum,PossibleVerb.
3,3/0/0,promissio/ionis,f.
3,3/0/0,promiscuus,adj.
3,3/0/0,proletarius,adj.
3,3/0/0,prolatio/onis,f.
3,3/0/0,procuratio/ionis,f.
3,3/0/0,proclivitas/atis,f.
3,3/0/0,proavia/ae,f.
3,3/0/0,privignus/i,m.
3,3/0/0,praevius,adj.
3,3/0/0,praevaleo/es/ere/ualui/-,PossibleVerb.
3,3/0/0,praestabilis,e
3,3/0/0,praeoccupo/as/are,PossibleVerb.
3,3/0/0,praenosco/is/ere,PossibleVerb.
3,3/0/0,Praeneste/is,n.
3,3/0/0,praemonstro/praemostro/as/are,PossibleVerb.
3,3/0/0,praedo/onis,m.
3,3/0/0,praedictio/onis,f.
3,3/0/0,praedicatio/ionis,f.
3,3/0/0,praecordia/orum,n. pl.
3,3/0/0,Potitius/ii,m.
3,3/0/0,postridie,adv.
3,3/0/0,postliminium/i,n.
3,3/0/0,posteaquam,conj.
3,3/0/0,Posidonius/ii,m.
3,3/0/0,Porus/i,m.
3,3/0/0,pollicitatio/onis,f.
3,3/0/0,platea/ae,f.
3,3/0/0,platanus/i,f.
3,3/0/0,Pisistratus/i,m.
3,3/0/0,Pisidae/arum,m.
3,3/0/0,pinus/i,f.
3,3/0/0,pineus,adj.
3,3/0/0,phoenix/icis,m.
3,3/0/0,Pharnaces/is,m.
3,3/0/0,Petilius/ii,m.
3,3/0/0,pervulgo/as/are,PossibleVerb.
3,3/0/0,perversitas/atis,f.
3,3/0/0,perunguo/is/ere/unxi/unctum,PossibleVerb.
3,3/0/0,perstringo/is/ere/strinxi/strictum,PossibleVerb.
3,3/0/0,Perrhaebus,adj.
3,3/0/0,perperam,adv.
3,3/0/0,permutatio/onis,f.
3,3/0/0,pergratus,adj.
3,3/0/0,perfectio/onis,f.
3,3/0/0,peregre,adv.
3,3/0/0,perdisco/is/ere/didici,PossibleVerb.
3,3/0/0,Perdiccas/ae,m.
3,3/0/0,percussor/oris,m.
3,3/0/0,pensito/as/are,PossibleVerb.
3,3/0/0,pellicula/ae,f.
3,3/0/0,pauculus,adj.
3,3/0/0,patrocinor/atus/1,intr.
3,3/0/0,patella/ae,f.
3,3/0/0,parturio/is/ite/iui/-,PossibleVerb.
3,3/0/0,palleo/es/ere,ui intr.
3,3/0/0,Padus/i,m.
3,3/0/0,pabulor/aris/ari,PossibleVerb.
3,3/0/0,oricos/i,f.
3,3/0/0,oppleo/es/ere eui/etum,PossibleVerb.
3,3/0/0,oportunus,adj.
3,3/0/0,onager/(onagrus)/gri,m.
3,3/0/0,olfacio/is/ere/feci/factum,PossibleVerb.
3,3/0/0,october/bris,PossibleVerb.
3,3/0/0,obtrunco/optrunco/as/are,PossibleVerb.
3,3/0/0,obtingo/is/ere/tigi,PossibleVerb.
3,3/0/0,obstrepo/is/ere/strepui/strepitum,PossibleVerb.
3,3/0/0,objurgatio/onis,f.
3,3/0/0,objaceo/es/ere/cui,intr.
3,3/0/0,Numantia/ae,f.
3,3/0/0,November/Novembris,e
3,3/0/0,Nola/ae,f.
3,3/0/0,Nicomedes/is,m.
3,3/0/0,nefandus,adj.
3,3/0/0,nauta/ae,m.
3,3/0/0,naturaliter,adv.
3,3/0/0,mutabilis,e
3,3/0/0,mortifer/era/erum,PossibleVerb.
3,3/0/0,morositas/atis,f.
3,3/0/0,Mithridaticus,adj.
3,3/0/0,minax/acis,m.
3,3/0/0,millies/milliens,adv.
3,3/0/0,Mesopotamia/ae,f.
3,3/0/0,meridianus,adj.
3,3/0/0,Mercurius/ii,m.
3,3/0/0,mellitus,adj.
3,3/0/0,mehercule,interj.
3,3/0/0,meditatio/ionis,f.
3,3/0/0,Mediolanum/i,n.
3,3/0/0,manumissio/onis,f.
3,3/0/0,manubiae/arum,f. pl.
3,3/0/0,malignitas/atis,f.
3,3/0/0,machina/ae,f.
3,3/0/0,maceria/ae,f.
3,3/0/0,macellum/i,n.
3,3/0/0,Lysias/ae,m.
3,3/0/0,luxuriosus,adj.
3,3/0/0,luxo/as/are,PossibleVerb.
3,3/0/0,liveo/es/ere,intr.
3,3/0/0,linteolum/i,n.
3,3/0/0,lilium/ii,n.
3,3/0/0,Ligusticus,adj.
3,3/0/0,ligneus,adj.
3,3/0/0,lethargus/i,m.
3,3/0/0,lembus/i,m.
3,3/0/0,lectulus/i,m.
3,3/0/0,lector/oris,m.
3,3/0/0,lavacrum/i,n.
3,3/0/0,latibulum/i,n.
3,3/0/0,lanx/lancis,f.
3,3/0/0,Karthago/inis,f.
3,3/0/0,Kalendarium/ii,n.
3,3/0/0,janua/ae,f.
3,3/0/0,jaculor/aris/ari,PossibleVerb.
3,3/0/0,jactatio/ionis,f.
3,3/0/0,irrigo/as/are,PossibleVerb.
3,3/0/0,investigatio/onis,f.
3,3/0/0,inutiliter,adv.
3,3/0/0,inuro/is/ere/ussi/ustum,PossibleVerb.
3,3/0/0,inultus,adj.
3,3/0/0,intromitto/is/ere/misi/missum,PossibleVerb.
3,3/0/0,intrepidus,adj.
3,3/0/0,intestabilis,e
3,3/0/0,intersaepio/intersepio/is/іre/saepsi/saeptum,PossibleVerb.
3,3/0/0,interdiu,adv.
3,3/0/0,insuper,adv. et prep.
3,3/0/0,instillo/as/are,PossibleVerb.
3,3/0/0,insidior/aris/ari,PossibleVerb.
3,3/0/0,insatiabilis,e
3,3/0/0,insanabilis,e
3,3/0/0,inquis/2eme p. s. de inquam,PossibleVerb.
3,3/0/0,inquino/as/are,PossibleVerb.
3,3/0/0,innitor/eris/i/nixus sum,PossibleVerb.
3,3/0/0,ingruo/is/ere/ui/-,PossibleVerb.
3,3/0/0,ingenero/as/are,PossibleVerb.
3,3/0/0,infrequens/entis,PossibleVerb.
3,3/0/0,informis,e
3,3/0/0,infidus,adj.
3,3/0/0,inefficax/acis,PossibleVerb.
3,3/0/0,indidem,adv.
3,3/0/0,indemnis,e
3,3/0/0,incruentus,adj.
3,3/0/0,incolumitas/atis,f.
3,3/0/0,improvidus,adj.
3,3/0/0,importunitas/atis,f.
3,3/0/0,immunitas/atis,f.
3,3/0/0,immaturus,adj.
3,3/0/0,immanis,e
3,3/0/0,imbecillitas/atis,f.
3,3/0/0,illinc/illim,adv.
3,3/0/0,illigo/as/are,PossibleVerb.
3,3/0/0,illabor/eris/i/lapsus sum,PossibleVerb.
3,3/0/0,ignoratio/onis,f.
3,3/0/0,Hylas/ae,m.
3,3/0/0,hyacinthinus,adj.
3,3/0/0,horreum/i,n.
3,3/0/0,homicidium/i,n.
3,3/0/0,Hispaniensis,e
3,3/0/0,hirundo/inis,f.
3,3/0/0,Hiempsal/alis,m.
3,3/0/0,hiemalis,e
