Total,Ambiguous,Word,POS
36,21/104/15,reliquiae/arum,f. pl.
36,20/38/16,nex/necis,f.
36,19/27/17,congredior/eris/i/essus sum,PossibleVerb.
36,18/33/18,conscientia/ae,f.
36,17/65/19,imperatorius,adj.
36,1/124/35,parens/entis,m.
36,0/927/36,quo/adv.,conj. sub.
36,0/80/36,versor/aris/ari/atus sum,PossibleVerb.
36,0/77/36,caelus/i,m.
36,0/77/36,caelum/coelum/i,n.
36,0/74/36,captivus,adj.
36,0/72/36,aedis/is,f.
36,0/72/36,aedes/is,f.
36,0/60/36,Cornelius,adj.
36,0/59/36,Livius,adj.
36,0/196/36,boni/orum/m./cf. bonus,PossibleVerb.
36,0/144/36,quantum/quantum ... tantum,PossibleVerb.
36,0/144/36,quantum,adv.
36,0/136/36,paulo,adv.
35,7/50/28,maturus,adj.
35,35/0/0,simulacrum/i,n.
35,35/0/0,posthac,adv.
35,35/0/0,octavia/ae,f.
35,35/0/0,IIII,adj. num.
35,35/0/0,fons/fontis,m.
35,35/0/0,fastigium/ii,n.
35,35/0/0,deprehendo/is/ere/di/sum,PossibleVerb.
35,35/0/0,cotidie,adv.
35,35/0/0,clamito/as/are,PossibleVerb.
35,35/0/0,cibus/i,m.
35,35/0/0,biduum/i,n.
35,35/0/0,adtribuo/is/ere/tribui/tributum,PossibleVerb.
35,34/2/1,attineo/es/ere/tinui/tentum,PossibleVerb.
35,32/3/3,circa,prep. + acc.
35,31/4/4,struo/is/ere/struxi/structum,PossibleVerb.
35,31/4/4,molior/iris/iri/itus sum,PossibleVerb.
35,30/6/5,muliebris,e
35,3/78/32,conjux/iugis,m. ou f.
35,29/8/6,urgeo/es/ere/ursi/-,PossibleVerb.
35,29/8/6,exquiro/exquaero/is/ere/iui/itum,PossibleVerb.
35,29/37/6,licentia/ae,f.
35,28/13/7,invito/as/are,PossibleVerb.
35,27/10/8,avidus,adj.
35,26/12/9,corripio/is/ere/ripui/reptum,PossibleVerb.
35,23/34/12,sedeo/es/ere/sedi/sessum,PossibleVerb.
35,2/53/33,orbis/is,m.
35,16/32/19,delinquo/is/ere/liqui/lictum,PossibleVerb.
35,1/78/34,nobilito/as/are,PossibleVerb.
35,0/76/35,frustra,adv.
35,0/74/35,juvenis,e
35,0/72/35,nonnulli/a,um pl.
35,0/71/35,noctus/us/f. arch. cf. nox,PossibleVerb.
34,5/87/29,tribus/us,m.
34,5/55/29,equester/tris/tre,PossibleVerb.
34,34/0/0,vinculum/i,n.
34,34/0/0,testimonium/i,n.
34,34/0/0,penitus,(penite) adv.
34,34/0/0,offensio/ionis,f.
34,34/0/0,munimentum/i,n.
34,34/0/0,mediocris,e
34,34/0/0,impar/aris,PossibleVerb.
34,34/0/0,gradus/us,m.
34,34/0/0,fortasse,adv.
34,34/0/0,exsequor/eris/i/cutus sum,PossibleVerb.
34,34/0/0,expeto/is/ere/i/itum,PossibleVerb.
34,34/0/0,ejusmodi,adv.
34,34/0/0,Brundisium/Brundusium/ii,n.
34,34/0/0,ambiorix/igis,m.
34,33/1/1,salvos,adj.
34,33/1/1,quintus,adj.
34,33/1/1,Macedonia/ae,f.
34,33/1/1,diripio/is/ere/ripui/reptum,PossibleVerb.
34,32/3/2,somnus/i,m.
34,32/3/2,sacerdos/dotis,m.
34,32/3/2,aegyptus/i,f.
34,31/4/3,gladiator/oris,m.
34,30/7/4,furor/oris,m.
34,3/81/31,sapio/is/ere/ii,PossibleVerb.
34,29/11/5,hiemo/as/are,PossibleVerb.
34,28/7/6,indignus,adj.
34,28/12/6,praecipito/as/are (svt pronominal),PossibleVerb.
34,27/8/7,Scaurus/i,m.
34,27/21/7,jaceo/es/ere/cui/citurus,PossibleVerb.
34,25/14/9,clementia/ae,f.
34,21/20/13,culpa/ae,f.
34,20/31/14,conjuro/as/are,PossibleVerb.
34,18/26/16,complector/eris/i/complexus sum,PossibleVerb.
34,15/26/19,durus,adj.
34,11/73/23,lateo/es/ere/latui,PossibleVerb.
34,1/60/33,testo/as/are/cf. testor,PossibleVerb.
34,0/80/34,ratus,adj.
34,0/80/34,nimium/ii,n.
34,0/74/34,inimicus/i,m.
34,0/72/34,angustiae/arum,f. pl.
34,0/205/34,eadem,adv.
34,0/173/34,proximum/i,n.
34,0/134/34,forte,adv.
34,0/115/34,subitum/i,n.
34,0/109/34,alienum/i,n.
33,33/0/0,X,adj. num.
33,33/0/0,vestigium/ii,n.
33,33/0/0,tametsi,conj.
33,33/0/0,sinus/us,m.
33,33/0/0,origo/ginis,f.
33,33/0/0,o,excl.
33,33/0/0,lacesso/is/ere/iui/itum,PossibleVerb.
33,33/0/0,jumentum/i,n.
33,33/0/0,explorator/oris,m.
33,33/0/0,edoceo/es/ere/cui/doctum,PossibleVerb.
33,33/0/0,defectio/ionis,f.
33,33/0/0,creo/as/are,PossibleVerb.
33,33/0/0,claritudo/inis,f.
33,33/0/0,clam,adv.
33,33/0/0,amoveo/es/ere/moui/motum,PossibleVerb.
33,32/2/1,caritas/atis,f.
33,32/1/1,disputo/as/are,PossibleVerb.
33,32/1/1,desisto/is/ere/destiti/destitum,PossibleVerb.
33,32/1/1,confligo/is/ere/flixi/flictum,PossibleVerb.
33,30/4/3,largior/iris/iri/largitus sumi,PossibleVerb.
33,3/143/30,acceptus,adj.
33,29/5/4,introeo/is/ire/iui/itum,PossibleVerb.
33,29/12/4,senatorius,adj.
33,26/9/7,conquiro/is/ere/quisiui/quisitum,PossibleVerb.
33,26/8/7,veho/is/ere/uexi/uectum,PossibleVerb.
33,24/13/9,decimus,adj.
33,24/12/9,mitis,e
33,20/28/13,nescio/is/ire/iui (ii)/itum,PossibleVerb.
33,20/21/13,effundo/is/ere/fudi/fusum,PossibleVerb.
33,19/32/14,vincio/is/ire/uinxi/uinctum,PossibleVerb.
33,16/28/17,fretus,adj.
33,14/35/19,antiquus,adj.
33,12/35/21,lugeo/es/ere/luxi/luctum,PossibleVerb.
33,10/163/23,dico/as/are,PossibleVerb.
33,1/98/32,hibernus,adj.
33,1/64/32,Helvetius/i,m.
33,0/86/33,exsilium/ii,n.
33,0/86/33,exilium/ii,n.
33,0/74/33,dubium/ii,n.
33,0/71/33,mortalis,e
33,0/178/33,primo,adv.
33,0/112/33,barbarum/i,n.
33,0/103/33,falsus,adj.
32,8/50/24,sacer/cra/crum,PossibleVerb.
32,7/36/25,cano/is/ere/cecini/cantum,PossibleVerb.
32,5/95/27,comitium/i,n.
32,4/56/28,curro/is/ere/cucurri/cursum,PossibleVerb.
32,32/0/0,XII,adj. num.
32,32/0/0,Thrasea/ae,m.
32,32/0/0,scilicet,adv.
32,32/0/0,Pomponius/i,m.
32,32/0/0,perpetro/as/are,PossibleVerb.
32,32/0/0,perago/is/ere/egi/actum,PossibleVerb.
32,32/0/0,numen/inis,n.
32,32/0/0,navigium/i,n.
32,32/0/0,moderatio/ionis,f.
32,32/0/0,dictito/as/are,PossibleVerb.
32,32/0/0,commuto/as/are,PossibleVerb.
32,32/0/0,bis,adv.
32,32/0/0,antepono/is/ere/posui/positum,PossibleVerb.
32,32/0/0,ambo/ambae/o,pl.
32,31/1/1,favor/oris,m.
32,30/3/2,vetustas/atis,f.
32,29/5/3,servilis,e
32,28/4/4,observo/as/are,PossibleVerb.
32,28/4/4,concipio/is/ere/cepi/ceptum,PossibleVerb.
32,26/7/6,abscedo/is/ere/cessi/cessum,PossibleVerb.
32,21/16/11,segnis,e
32,21/15/11,fleo/es/ere/fleui/fletum,PossibleVerb.
32,20/33/12,custodio/is/ire/iui ou ii/itum,PossibleVerb.
32,20/17/12,jusjurandum/jurisjurandi (aussi en 2 mots),PossibleVerb.
32,2/84/30,initio/as/are,PossibleVerb.
32,19/20/13,absolvo/is/ere/solui/solutus,PossibleVerb.
32,17/29/15,quisnam/quaenam/quidnam,PossibleVerb.
32,15/61/17,sisto/is/ere/stiti/statum,PossibleVerb.
32,14/30/18,ambiguus,adj.
32,13/33/19,hostilis,e
32,12/37/20,immensus,adj.
32,10/43/22,perdo/is/ere/didi/ditum : detruire/ruiner/aneantir ; perdre perditus,adj.
32,1/67/31,puerus,adj.
32,0/208/32,foro/as/are,PossibleVerb.
32,0/198/32,eodem,adv.
32,0/177/32,datum/i,n.
31,4/53/27,immortalis,e
31,31/0/0,vocabulum/i,n.
31,31/0/0,tenebrae/arum,f. pl.
31,31/0/0,subigo/is/ere/egi/actum,PossibleVerb.
31,31/0/0,Remi/orum,m.
31,31/0/0,quinque,num.
31,31/0/0,pridem,adv.
31,31/0/0,pectus/oris,n.
31,31/0/0,liberalis,e
31,31/0/0,juventa/ae,f.
31,31/0/0,gravitas/atis,f.
31,31/0/0,exsolvo/is/ere/solui/solutum,PossibleVerb.
31,31/0/0,coetus/us,m.
31,29/3/2,patefio/is/fieri,PossibleVerb.
31,27/5/4,emitto/is/ere/misi/missum,PossibleVerb.
31,26/6/5,commendo/as/are,PossibleVerb.
31,25/7/6,praesideo/es/ere/sedi/-,PossibleVerb.
31,25/13/6,invitus,adj.
31,22/13/9,epulae/arum,f pl.
31,21/16/10,appareo/es/ere/ui/itum,PossibleVerb.
31,20/18/11,abdo/is/ere/didi/ditum,PossibleVerb.
31,2/58/29,oppidanus,adj.
31,19/17/12,amplector/eris/i/amplexus sum,PossibleVerb.
31,12/33/19,singularis,e
31,11/35/20,properus,adj.
31,0/97/31,hibernum/i,n.
31,0/95/31,universum/i,n.
31,0/88/31,plebes/ei,f.
31,0/73/31,Sabinus,adj.
31,0/73/31,divus,adj.
31,0/70/31,captivus/i,m.
31,0/69/31,mortalis/is,m. et f.
31,0/67/31,circum,adv.
31,0/64/31,Helvetii/orum,m.
31,0/594/31,quid,adv. interr.
31,0/58/31,laeto/as/are,PossibleVerb.
31,0/104/31,vetera/um,n.
30,7/59/23,intentus,adj.
30,30/0/0,valitudo/inis,f.
30,30/0/0,turpitudo/dinis,f.
30,30/0/0,significo/as/are,PossibleVerb.
30,30/0/0,requiro/is/ere/i/quisitum,PossibleVerb.
30,30/0/0,nunquam,adv.
30,30/0/0,narro/as/are,PossibleVerb.
30,30/0/0,Messalina/ae,f.
30,30/0/0,meditor/aris/ari,PossibleVerb.
30,30/0/0,Hannibal/alis,m.
30,30/0/0,graviter,adv.
30,30/0/0,gnarus,adj.
30,30/0/0,cogitatio/onis,f.
30,30/0/0,Cethegus/i,m.
30,30/0/0,asinius/i,m.
30,30/0/0,argumentum/i,n.
30,30/0/0,aliquot,det.
30,30/0/0,aequitas/atis,f.
30,30/0/0,actio/onis,f.
30,29/3/1,vetustus,adj.
30,29/3/1,Libo/onis,m.
30,28/6/2,adulterium/i,n.
30,28/2/2,violo/as/are,PossibleVerb.
30,28/2/2,Quintus/i,m.
30,27/5/3,philosophus/i,m.
30,27/5/3,arbitrium/i,n.
30,27/19/3,objecto/as/are,PossibleVerb.
30,26/6/4,precor/aris/atus sum,PossibleVerb.
30,26/5/4,proelior/aris/ari,PossibleVerb.
30,24/8/6,pontifex/icis,m.
30,24/11/6,innocens/entis,PossibleVerb.
30,23/9/7,oppono/is/ere/posui/positum,PossibleVerb.
30,21/12/9,sepelio/is/ire/iui (ii)/ultum,PossibleVerb.
30,20/15/10,stuprum/i,n.
30,20/14/10,praepono/is/ere/posui/positum,PossibleVerb.
30,2/56/28,cursus/us,m.
30,2/41/28,planus,adj.
30,19/13/11,quilibet/quaelibet/quodlibet,PossibleVerb.
30,15/24/15,irascor/eris/i/iratus sum,PossibleVerb.
30,11/73/19,officio/is/ere/fec/fectum,PossibleVerb.
30,11/33/19,alexandrinus,adj.
30,10/48/20,voveo/es/ere/uoui/uotum,PossibleVerb.
30,0/93/30,impes/impes (= impetus)/impetis,m.
30,0/87/30,Parthus/i,m.
30,0/87/30,Parthus,adj.
29,8/75/21,ordino/as/are,PossibleVerb.
29,29/0/0,XXX,adj. num.
29,29/0/0,usurpo/as/are,PossibleVerb.
29,29/0/0,trucido/as/are,PossibleVerb.
29,29/0/0,sustento/as/are,PossibleVerb.
29,29/0/0,prorumpo/is/ere/rupi/ruptum,PossibleVerb.
29,29/0/0,passim,adv.
29,29/0/0,Paetus/i,m. npr.
29,29/0/0,humanitas/atis,f.
29,29/0/0,Flaccus/i,m.
29,29/0/0,felix/icis,PossibleVerb.
29,29/0/0,factio/onis,f.
29,29/0/0,excludo/is/ere/clusi/clusum,PossibleVerb.
29,29/0/0,eludo/is/ere/elusi/elusum,PossibleVerb.
29,29/0/0,confestim,adv.
29,29/0/0,aestimo/as/are,PossibleVerb.
29,29/0/0,Adherbal/alis,m.
29,28/3/1,celo/as/are,PossibleVerb.
29,26/4/3,patronus/i,m.
29,26/4/3,excuso/as/are,PossibleVerb.
29,26/3/3,diffido/is/ere/fisus sum,PossibleVerb.
29,26/3/3,antecedo/is/ere/cessi/cessum,PossibleVerb.
29,26/10/3,expers/ertis,PossibleVerb.
29,25/4/4,distraho/is/ere/traxi/tractum,PossibleVerb.
29,24/11/5,colloquor/eris/i/cutus sum,PossibleVerb.
29,23/7/6,Philippus/i,m.
29,23/12/6,praedico/as/are,PossibleVerb.
29,23/12/6,adsto/as/are/stiti,PossibleVerb.
29,21/33/8,sapientia/ae,f.
29,21/15/8,sancio/is/ire/sanxi/sanctum,PossibleVerb.
29,21/11/8,tumulus/i,m.
29,2/137/27,meo/as/are,PossibleVerb.
29,18/48/11,diligentia/ae,f.
29,18/17/11,transgredior/eris/i/gressus sum,PossibleVerb.
29,18/16/11,frango/is/ere/fregi/fractum,PossibleVerb.
29,17/44/12,ora/ae,f.
29,15/19/14,securus,adj.
29,15/18/14,aeternus,adj.
29,14/27/15,ultimus,adj.
29,14/214/15,foris/is,f.
29,13/34/16,continuo/as/are,PossibleVerb.
29,13/27/16,allobroges/um,m. pl.
29,12/30/17,inanis,e
29,0/94/29,hiberna/orum,n. pl.
29,0/79/29,objicio/is/ere/ieci/iectum,PossibleVerb.
29,0/62/29,noctu,adv.
29,0/62/29,industria/ae,f.
29,0/60/29,maritus/i,m.
29,0/60/29,maritus,adj.
29,0/58/29,oppidani/orum,m.
29,0/57/29,Fabius/i,m.
29,0/57/29,Fabius,adj.
29,0/168/29,prima/orum,n.
28,8/36/20,punio/is/ire/iui/itum,PossibleVerb.
28,4/47/24,incido/is/ere/cidi/cisum (in+caedo),PossibleVerb.
28,3/70/25,electus,adj.
28,28/0/0,vaco/as/are,PossibleVerb.
28,28/0/0,spiritus/us,m.
28,28/0/0,siquidem,conj. sub.
28,28/0/0,secus,adv.
28,28/0/0,refugio/is/ere/fugi,PossibleVerb.
28,28/0/0,profectio/ionis,f.
28,28/0/0,Pharnaces/is,m.
28,28/0/0,perfidia/ae,f.
28,28/0/0,obtestor/aris/ari,PossibleVerb.
28,28/0/0,obnoxius,adj.
28,28/0/0,legionarius,adj.
28,28/0/0,ingruo/is/ere/ui/-,PossibleVerb.
28,28/0/0,foveo/es/ere/foui/fotum,PossibleVerb.
28,28/0/0,flagito/as/are,PossibleVerb.
28,28/0/0,exprobro/as/are,PossibleVerb.
28,28/0/0,eximo/is/ere/emi/emptum,PossibleVerb.
28,28/0/0,benignitas/atis,f.
28,28/0/0,avunculus/avonculus/i,m.
28,28/0/0,autronius/ii,m.
28,28/0/0,aestus/us,m.
28,27/1/1,sextus,adj.
28,24/4/4,callidus,adj.
28,23/8/5,duplex/icis,PossibleVerb.
28,21/10/7,erro/as/are,PossibleVerb.
28,20/10/8,impius,adj.
28,2/85/26,dicto/as/are,PossibleVerb.
28,19/17/9,considero/as/are,PossibleVerb.
28,17/14/11,jungo/is/ere/iunxi/iunctum,PossibleVerb.
28,13/24/15,exterreo/es/ere/terrui/territus,PossibleVerb.
28,10/25/18,adolesco/is/ere/leui/adultum,PossibleVerb.
28,10/25/18,acerbus,adj.
28,0/89/28,pedis/is,comm.
28,0/83/28,mandatum/i,n.
28,0/79/28,utile,adv.
28,0/56/28,extinguo/is/ere/stinxi/strinctum,PossibleVerb.
28,0/56/28,exstinguo/is/ere/stinxi/stinctum,PossibleVerb.
28,0/54/28,Latinus,adj.
28,0/196/28,publicus/i,m.
28,0/175/28,solum,adv.
28,0/120/28,forum/i,n.
28,0/113/28,parens/entis,comm.
28,0/101/28,mereor/eris/eri/meritus sum,PossibleVerb.
27,9/40/18,abicio/is/ere/abieci/abiectum,PossibleVerb.
27,6/61/21,expeditus,adj.
27,4/35/23,aliquantus,adj.
27,27/0/0,vexillum/i,n.
27,27/0/0,Varro/onis,m.
27,27/0/0,sublevo/as/are,PossibleVerb.
27,27/0/0,stirps/stirpis/f. (m.),PossibleVerb.
27,27/0/0,socer/eri,m.
27,27/0/0,repetundae/arum,f.
27,27/0/0,propulso/as/are,PossibleVerb.
27,27/0/0,pabulum/i,n.
27,27/0/0,opportunitas/atis,f.
27,27/0/0,obtempero/as/are,PossibleVerb.
27,27/0/0,explico/as/are/ui/itum (aui - atum),PossibleVerb.
27,27/0/0,elicio/is/ere/cui/citum,PossibleVerb.
27,27/0/0,deterreo/is/ere/terrui/territum,PossibleVerb.
27,27/0/0,desiderium/ii,n.
27,27/0/0,citerior/oris,PossibleVerb.
27,27/0/0,argentum/i,n.
27,27/0/0,approbo/as/are,PossibleVerb.
27,27/0/0,anceps/cipitis,PossibleVerb.
27,27/0/0,agnosco/is/ere/noui/nitum,PossibleVerb.
27,27/0/0,admoveo/es/ere/moui/motum,PossibleVerb.
27,25/3/2,Titus/i,m.
27,25/2/2,Tarquinius/ii,m.
27,25/2/2,histrio/onis,m.
27,23/5/4,periculosus,adj.
27,23/5/4,aboleo/es/ere/eui/itum,PossibleVerb.
27,22/7/5,indulgeo/es/ere/dulsi/dultum,PossibleVerb.
27,22/6/5,tribunicius,adj.
27,22/5/5,fidelis,e
27,21/8/6,locuples/etis,PossibleVerb.
27,21/12/6,adsisto/is/ere/stiti,PossibleVerb.
27,18/14/9,incurro/is/ere/curri/cursum,PossibleVerb.
27,16/17/11,anxius,adj.
27,15/40/12,noto/as/are,PossibleVerb.
27,14/30/13,invideo/es/ere/uidi/uisum,PossibleVerb.
27,13/25/14,aptus,adj.
27,12/38/15,traicio/is/ere/ieci/iectum,PossibleVerb.
27,12/33/15,foedus/deris,n.
27,11/34/16,sacro/as/are,PossibleVerb.
27,1/54/26,equestris/tris,PossibleVerb.
27,1/50/26,for/aris/fari/fatus sum,PossibleVerb.
27,0/96/27,nocte,adv.
27,0/83/27,juror/aris/ari,PossibleVerb.
27,0/74/27,breve/is,n.
27,0/70/27,divus/i,m.
27,0/64/27,proprium/ii,n.
27,0/43/27,penis/is,m.
27,0/124/27,oppido,adv.
26,4/60/22,lucus/i,m.
26,26/0/0,sexus/us,m.
26,26/0/0,scaena/scena/ae,f.
26,26/0/0,quoad,conj. sub. + subj.
26,26/0/0,prorsus,adv.
26,26/0/0,praetermitto/is/ere/misi/missum,PossibleVerb.
26,26/0/0,Poppaea/ae,f.
26,26/0/0,Panaetius/ii,m.
26,26/0/0,Palatium/ii,n.
26,26/0/0,mitigo/as/are,PossibleVerb.
26,26/0/0,manipulus/i,m.
26,26/0/0,ludibrium/i,n.
26,26/0/0,latrocinium/ii,n.
26,26/0/0,introduco/is/ere/duxi/ductum,PossibleVerb.
26,26/0/0,hereditas/haereditas/atis,f.
26,26/0/0,expeditio/ionis,f.
26,26/0/0,comporto/as/are,PossibleVerb.
26,26/0/0,communico/as/are,PossibleVerb.
26,26/0/0,cognomentum/i,n.
26,26/0/0,Carnutes/um,m. pl.
26,26/0/0,adfinitas/atis,f.
26,25/8/1,grates/-,f. pl.
26,25/4/1,maturo/as/are,PossibleVerb.
26,25/1/1,haurio/is/ire/hausi/haustum,PossibleVerb.
26,25/1/1,comprimo/is/ere/pressi/pressum,PossibleVerb.
26,24/7/2,peritus,adj.
26,23/3/3,Blaesus/i,m.
26,22/18/4,Graecia/ae,f.
26,21/7/5,submitto/is/ere/misi/missum,PossibleVerb.
26,21/13/5,aureus,adj.
26,20/35/6,scientia/ae,f.
26,20/17/6,dives/itis,PossibleVerb.
26,20/16/6,perfugio/is/ere/fugi/-,PossibleVerb.
26,18/11/8,concito/as/are,PossibleVerb.
26,15/29/11,concilium/ii,n.
26,14/23/12,amo/as/are,PossibleVerb.
26,14/18/12,thesaurus/thensaurus/i/m,PossibleVerb.
26,12/47/14,pango/is/ere/pepigi/pactum,PossibleVerb.
26,12/24/14,inicio/is/ere/ieci/iectum,PossibleVerb.
26,11/52/15,honestas/atis,f.
26,1/48/25,Sequanus,adj.
26,0/87/26,universi/orum,m.
26,0/82/26,aequum/i,n.
26,0/68/26,Ubius,adj.
26,0/68/26,Ubii/orum,m. pl.
26,0/68/26,Sabinus/i,m.
26,0/53/26,immortales/ium,m. pl.
26,0/41/26,Junius,adj.
26,0/128/26,par/paris,n.
25,8/30/17,contrarius,adj.
25,7/60/18,conjunctus,adj.
25,7/31/18,tardus,adj.
25,6/58/19,inpeditus,adj.
25,3/44/22,sinister/tra/trum,PossibleVerb.
25,25/0/0,vindicta/ae,f.
25,25/0/0,triginta,num.
25,25/0/0,triduum/i,n.
25,25/0/0,transigo/is/ere/egi/actum,PossibleVerb.
25,25/0/0,toga/ae,f.
25,25/0/0,submoveo/es/ere/moui/motum,PossibleVerb.
25,25/0/0,reprimo/is/ere/pressi/pressum,PossibleVerb.
25,25/0/0,pueritia/puertia/ae,f.
25,25/0/0,Petreius/ii,m.
25,25/0/0,percipio/is/ere/percepi/perceptum,PossibleVerb.
25,25/0/0,nummus/i,m.
25,25/0/0,navigo/as/are,PossibleVerb.
25,25/0/0,insuper,adv. et prep.
25,25/0/0,impleo/es/ere/eui/etum,PossibleVerb.
25,25/0/0,imperito/as/are,PossibleVerb.
25,25/0/0,ferme,adv.
25,25/0/0,Dyrrachium/i,n.
25,25/0/0,diuturnus,adj.
25,25/0/0,detineo/es/ere/tinui/tentum,PossibleVerb.
25,25/0/0,Commius/i,m.
25,25/0/0,cohibeo/es/ere/bui/bitum,PossibleVerb.
25,25/0/0,Bituriges/um,m. pl.
25,25/0/0,apollo/inis,m.
25,25/0/0,alexandria/ae,f.
25,25/0/0,achaia/ae,f.
25,25/0/0,abduco/is/ere/duxi/ductum,PossibleVerb.
25,24/19/1,facies/ei,f.
25,23/4/2,error/oris,m.
25,23/2/2,terminus/i,m.
25,22/4/3,persevero/as/are,PossibleVerb.
25,22/3/3,relego/as/are,PossibleVerb.
25,21/8/4,nudo/as/are,PossibleVerb.
25,21/6/4,libenter/lubenter,adv.
25,21/5/4,delibero/as/are,PossibleVerb.
25,20/11/5,innocentia/ae,f.
25,2/47/23,incommodus,adj.
25,18/9/7,prospicio/is/ere/spexi/spectum,PossibleVerb.
25,18/23/7,severus,adj.
25,17/12/8,vagus,adj.
25,16/13/9,vigilo/as/are,PossibleVerb.
25,15/15/10,galea/ae,f.
25,14/15/11,ulterior/oris,PossibleVerb.
25,13/19/12,adorior/iris/iri/adortus sum,PossibleVerb.
25,12/23/13,demitto/is/ere/misi/missum,PossibleVerb.
25,10/26/15,tristis,e
25,10/21/15,nubo/is/ere/psi/ptum,PossibleVerb.
25,0/80/25,Parthi/orum,m.
25,0/67/25,conspectus/us,m.
25,0/62/25,claudo/is/ere/clausi/clausum,intr.
25,0/54/25,sane,adv.
24,9/35/15,misericors/cordis,PossibleVerb.
24,8/27/16,nefarius,adj.
24,5/32/19,obscurus,adj.
24,4/43/20,perditus,adj.
24,24/5/0,miseria/ae,f.
24,24/0/0,VII,adj. num.
24,24/0/0,Trebonius/ii,m.
24,24/0/0,similitudo/inis,f.
24,24/0/0,reservo/as/are,PossibleVerb.
24,24/0/0,rapina/ae,f.
24,24/0/0,prout,conj. sub.
24,24/0/0,protego/is/ere/texi/tectum,PossibleVerb.
24,24/0/0,perrumpo/is/ere/rupi/ruptum,PossibleVerb.
24,24/0/0,patrimonium/i,n.
24,24/0/0,nonnumquam,adv.
24,24/0/0,nonne,adv. interr.
24,24/0/0,neptis/is,f.
24,24/0/0,Kal,n.
24,24/0/0,incolumitas/atis,f.
24,24/0/0,inclino/as/are,PossibleVerb.
24,24/0/0,impune,adv.
24,24/0/0,ibidem,adv.
24,24/0/0,discerno/is/ere/creui/cretum,PossibleVerb.
24,24/0/0,decerto/as/are,PossibleVerb.
24,24/0/0,cremo/as/are,PossibleVerb.
24,24/0/0,cratis/is,f.
24,24/0/0,Caecina/a,m.
24,24/0/0,antiquitus,adv.
24,23/9/1,Maximus/Maxumus/i,m.
24,23/6/1,veritas/atis,f.
24,23/3/1,patefacio/is/ere/patefeci/patefactum,PossibleVerb.
24,23/1/1,virilis,e
24,23/1/1,reticeo/es/ere/cui/-,PossibleVerb.
24,23/1/1,condemno/as/are,PossibleVerb.
24,23/1/1,adfirmo/as/are,PossibleVerb.
24,22/4/2,tardo/as/are,PossibleVerb.
24,22/3/2,Regulus/i,m.
24,22/2/2,induo/is/ere/indui/indutum,PossibleVerb.
24,20/7/4,paeniteo/es/ere/ui,PossibleVerb.
24,2/53/22,Pompejanus,adj.
24,19/6/5,digredior/eris/i/gressus sum,PossibleVerb.
24,18/8/6,fortuitus,adj.
24,16/11/8,enitor/eris/i/nisus ou nixus sum,PossibleVerb.
24,15/69/9,anima/ae,f.
24,15/14/9,dissolvo/is/ere/solui/solutum,PossibleVerb.
24,14/17/10,luxuria/ae,f.
24,13/21/11,materia/ae,f.
24,13/14/11,pertimesco/is/ere/mui/-,PossibleVerb.
24,11/22/13,floreo/es/ere/ui,PossibleVerb.
24,10/26/14,vadum/i,n.
24,10/20/14,humus/i,f.
24,1/51/23,avius,adj.
24,0/91/24,alienus/i,m.
24,0/90/24,solitus,adj.
24,0/64/24,praeceptum/i,n.
24,0/44/24,minister/tra/trum,PossibleVerb.
23,9/31/14,Curius/i,m.
23,9/24/14,obliviscor/eris/i/oblitus sum,PossibleVerb.
23,7/29/16,cruciatus/us,m.
23,4/52/19,suspectus,adj.
23,3/39/20,possideo/es/ere/sedi/sessum,PossibleVerb.
23,23/1/0,inops/opis,PossibleVerb.
23,23/0/0,securitas/atis,f.
23,23/0/0,scutum/i,n.
23,23/0/0,quaestus/us,m.
23,23/0/0,planities/ei,f.
23,23/0/0,paupertas/atis,f.
23,23/0/0,paulisper,adv.
23,23/0/0,notitia/ae,f.
23,23/0/0,membrum/i/n. (generalement au plur),PossibleVerb.
23,23/0/0,lumen/inis,n.
23,23/0/0,indutiae/induciae/arum,f. pl.
23,23/0/0,hasta/ae,f.
23,23/0/0,hactenus,adv.
23,23/0/0,fruor/eris/i/fruitus sum,PossibleVerb.
23,23/0/0,exercitatio/ionis,f.
23,23/0/0,duodecim,num.
23,23/0/0,decipio/is/ere/cepi/ceptum,PossibleVerb.
23,23/0/0,Burrus/i,m.
23,23/0/0,auspicium/ii,n.
23,23/0/0,artabanus/i,m.
23,23/0/0,adsidue,adv.
23,22/4/1,celeber/bris/bre,PossibleVerb.
23,22/3/1,insisto/is/ere/institi/(institum),PossibleVerb.
23,21/6/2,desino/is/ere/sii/situm,PossibleVerb.
23,21/5/2,saevio/is/ire/ii/itum,PossibleVerb.
23,21/44/2,habito/as/are,PossibleVerb.
23,21/4/2,cena/ae,f.
23,21/2/2,pronus,adj.
23,20/4/3,perpetior/eris/i/perpessus sum,PossibleVerb.
23,20/4/3,maleficium/i,n.
23,2/65/21,mus/muris,m.
23,2/117/21,consultus,adj.
23,19/8/4,nudus,adj.
23,19/6/4,imprudens/entis,PossibleVerb.
23,19/5/4,turbidus,adj.
23,19/5/4,latro/onis,m.
23,19/5/4,irrideo/es/ere/irrisi/irrisum,PossibleVerb.
23,18/7/5,timidus,adj.
23,18/15/5,perfuga/ae,m.
23,17/11/6,lenio/is/ire/iui/itum,PossibleVerb.
23,15/12/8,interdico/is/ere/dixi/dictum,PossibleVerb.
