Source,Pre,Pro,Post
"prose,Cicero, Marcus Tullius",", cuius petitio sit, petiturum. </s><s> Non mehercule, inquit, tibi repromittere istuc quidem ausim. </s><s> Nam hunc, qui negat,","video","flagitatorem non illum quidem tibi molestum, sed adsiduum tamen et acrem fore. </s><s> Tum Pomponius: ego vero, inquit,"
"prose,Cicero, Marcus Tullius","in civitate pulcherrima, nemo est tam humilis qui se non aut posse adipisci aut adeptum putet; eloquentem neminem","video","factum esse victoria. </s><s> Sed quo facilius sermo explicetur, sedentes, si videtur, agamus. </s><s> Cum idem placuisset illis,"
"prose,Cicero, Marcus Tullius","pueros misericordia populi commota, sicut idem scriptum reliquit Cato. </s><s> atque etiam ipsum Libonem non infantem","video","fuisse, ut ex orationibus eius intellegi potest. </s><s> Alios non laborare ut meliores fiant-- nulla enim res tantum ad"
"prose,Cicero, Marcus Tullius","e disciplina Stoicorum. </s><s> multae sunt Sp. Albini orationes. </s><s> sunt etiam L. et C. Aureliorum Orestarum, quos aliquo","video","in numero oratorum fuisse. </s><s> P. etiam Popillius cum civis egregius tum non indisertus fuit; Gaius vero filius eius"
"prose,Cicero, Marcus Tullius","videtur tamquam tabulas bene pictas conlocare in bono lumine. </s><s> hanc cum habeat praecipuam laudem in communibus, non","video","cui debeat cedere. </s><s> splendidam quandam minimeque veteratoriam rationem dicendi tenet, voce motu forma etiam"
"prose,Svetonius Tranquillus, Caius","potuisse, peream nisi, mea Livia, admiror. </s><s> Nam qui tam loquatur, qui possit cum declamat dicere quae dicenda sunt, non","video",". </s><s> ; Nec dubium est, quid post haec Augustus constituerit, et reliquerit eum nullo praeter auguralis sacerdotii honore"
"prose,Varro, Marcus Terentius",". </s><s> Sed, opinor, qui haec commodius ostendere possint adsunt. </s><s> Nam C. Licinium Stolonem et Cn. Tremelium Scrofam","video","venire: unum, cuius maiores de modo agri legem tulerunt( nam Stolonis illa lex, quae vetat plus D iugera habere civem R. </s>"
"prose,Varro, Marcus Terentius","septem iugera forensia e comitio eduxit. </s><s> Alterum collegam tuum, viginti virum qui fuit ad agros dividendos Campanos,","video","huc venire, Cn. Tremelium Scrofam, virum omnibus virtutibus politum, qui de agri cultura Romanus peritissimus"
"prose,Varro, Marcus Terentius",", utrum quae serantur in agro, ea sola sint in cultura, an etiam quae inducantur in rura, ut oves et armenta. </s><s>","Video","enim, qui de agri cultura scripserunt et Poenice et Graece et Latine, latius vagatos, quam oportuerit. </s><s> Ego vero,"
"prose,Varro, Marcus Terentius","CCXL iugerum( modicus enim centuria, et ea CC iugerum), e quo quom sexta pars sit ea XL, quae de CCXL demuntur, non","video","quem ad modum ex eius praecepto demam sextam partem et de XIII mancipiis, nihilo magis, si vilicum et vilicam removero,"
"prose,Varro, Marcus Terentius","pacto enim erunt in mulis et pastoribus novenae partes, ubi nec admissurae nec feturae observantur? </s><s> In canibus enim","video","posse dici. </s><s> Sed do etiam in hominibus posse novenarium retineri numerum, quod in hibernis habent in villis mulieres,"
"prose,Seneca, Lucius Annaeus","intentus operi suo deus, ecce par deo dignum, vir fortis cum fortuna mala compositus, utique si et provocavit. </s><s> Non","video",", inquam, quid habeat in terris Iuppiter pulchrius, si; eo; convertere animum velit, quam ut spectet Catonem iam"
"prose,Cicero, Marcus Tullius",", avorum et avunculi sui consulatum si imitaretur, fortunatior videretur)- sed eum iracundum audio esse factum. </s><s>","Video","autem, quam sit odiosum habere eundem iratum et armatum, cum tanta praesertim gladiorum sit impunitas. </s><s> Sed proponam"
"prose,Cicero, Marcus Tullius",", tuamque a me alienationem commendationem tibi ad impios civis fore putavisti. </s><s> Quid putem? </s><s> contemptumne me? </s><s> Non","video",", nec in vita nec in gratia nec in rebus gestis nec in hac mea mediocritate ingeni quid despicere possit Antonius. </s><s> An in"
"prose,Cicero, Marcus Tullius","Antonium? </s><s> Ad hunc utrum legatos an legiones ire oportebat? </s><s> Sed praeterita omittamus; properent legati, quod","video","esse facturos; vos saga parate. </s><s> Est enim ita decretum, ut, si ille auctoritati senatus non paruisset, ad saga iretur. </s>"
"prose,Cicero, Marcus Tullius",", cum in civitate Antonium videbitis vel potius Antonios? </s><s> Nisi forte contemnitis Lucium; ego ne Gaium quidem. </s><s> Sed, ut","video",", dominabitur Lucius. </s><s> Est enim patronus quinque et triginta tribuum, quarum sua lege, qua cum C. Caesare magistratus"
"prose,Cicero, Marcus Tullius","illi ipsi, si qui sunt, qui tarditatem Bruti reprehendant, tamen idem moderationem patientiamque mirantur. </s><s> Sed iam","video",", quae loquantur; neque enim id occulte faciunt. </s><s> Timere se dicunt, quo modo ferant veterani exercitum Brutum habere. </s>"
"prose,Cicero, Marcus Tullius","fecimus, urbem et res urbanas vobiscum pariter tuebimur. </s><s> Neque vero recuso munus hoc, quamquam populum Romanum","video","pro me recusare. </s><s> Nemo me minus timidus, nemo tamen cautior. </s><s> Res declarat. </s><s> Vicesimus annus est, cum omnes scelerati me"
"prose,Seneca, Lucius Annaeus","a virtute diduci et aiunt nec honeste quemquam vivere ut non iucunde vivat, nec iucunde ut non honeste quoque. </s><s> Non","video","quomodo ista tam diversa in eandem copulam coiciantur. </s><s> Quid est, oro vos, cur separari voluptas a virtute non possit? </s>"
"prose,Seneca, Lucius Annaeus","quibus in circo aut theatro desidentibus iam funesta domus est nec adnuntiatum malum. </s><s> At ego ex alto prospiciens","video","quae tempestates aut immineant vobis paulo tardius rupturae nimbum suum aut iam vicinae vos ac vestra rapturae"
"prose,Seneca, Lucius Annaeus",". </s><s> Dic illud quoque, Marcia:'' moverer, si esset cuique fortuna pro moribus et numquam mala bonos sequerentur: nunc","video","exempto discrimine eodem modo malos bonosque iactari. </s><s> '''' Grave est tamen quem educaveris iuvenem, iam matri iam patri"
"prose,Seneca, Lucius Annaeus","efficit ut non concidam adversus minas casuum, ut servare animum salvum ac potentem sui possim: habeo quod appellem. </s><s>","Video","istic cruces ne unius quidem generis sed aliter ab aliis fabricatas: capite quidam conversos in terram suspendere,"
"prose,Seneca, Lucius Annaeus","quidam conversos in terram suspendere, alii per obscena stipitem egerunt, alii brachia patibulo explicuerunt;","video","fidiculas, video Vera, et membris singulis articulis singula docuerunt machinamenta: sed video et mortem. </s><s> Sunt"
"prose,Seneca, Lucius Annaeus","in terram suspendere, alii per obscena stipitem egerunt, alii brachia patibulo explicuerunt; video fidiculas,","video","Vera, et membris singulis articulis singula docuerunt machinamenta: sed video et mortem. </s><s> Sunt istic hostes cruenti,"
"prose,Seneca, Lucius Annaeus","explicuerunt; video fidiculas, video Vera, et membris singulis articulis singula docuerunt machinamenta: sed","video","et mortem. </s><s> Sunt istic hostes cruenti, cives superbi: sed video istic et mortem. </s><s> Non est molestum servire ubi, si"
"prose,Seneca, Lucius Annaeus","articulis singula docuerunt machinamenta: sed video et mortem. </s><s> Sunt istic hostes cruenti, cives superbi: sed","video","istic et mortem. </s><s> Non est molestum servire ubi, si dominii pertaesum est, licet uno gradu ad libertatem transire. </s><s> Caram"
"prose,Cicero, Marcus Tullius","opponantur, ut his rebus aliquando victus et perterritus ipse se dedat? </s><s> ; Quae me hercule omnia, cum qui contra pugnent","video",", et cum illum consessum considero, adesse atque impendere videntur neque vitari ullo modo posse; cum autem ad te, C."
"prose,Cicero, Marcus Tullius",". </s><s> Erant ei veteres inimicitiae cum duobus Rosciis Amerinis, quorum alterum sedere in accusatorum subselliis","video",", alterum tria huiusce praedia possidere audio; quas inimicitias si tam cavere potuisset, quam metuere solebat,"
"prose,Cicero, Marcus Tullius","ac tantum modo perstringere unam quamque rem, ut omnes intellegant me non studio accusare sed officio defendere. </s><s>","Video","igitur causas esse permultas quae istum impellerent; videamus nunc ecquae facultas suscipiendi malefici fuerit. </s>"
"prose,Cicero, Marcus Tullius","sui causa laboret, ut Capitoni quam primum nuntiet? </s><s> Quid erat quod Capitonem primum scire vellet? </s><s> Nescio, nisi hoc","video",", Capitonem in his bonis esse socium; de tribus et decem fundis tris nobilissimos fundos eum video possidere. </s><s> Audio"
"prose,Cicero, Marcus Tullius","? </s><s> Nescio, nisi hoc video, Capitonem in his bonis esse socium; de tribus et decem fundis tris nobilissimos fundos eum","video","possidere. </s><s> Audio praeterea non hanc suspicionem nunc primum in Capitonem conferri; multas esse infamis eius palmas,"
"prose,Cicero, Marcus Tullius","Sex. Roscius ibidem fuerunt. </s><s> Servos ipsos, quod ad me attinet, neque arguo neque purgo; quod a vobis oppugnari","video","ne in quaestionem dentur, suspiciosum est; quod vero apud vos ipsos in honore tanto sunt, profecto necesse est sciant"
"prose,Cicero, Marcus Tullius",". </s><s> Sed ut ad sceleratorum poenam amore rei publicae sum adductus, sic ad salutem innocentium voluntate deducor. </s><s> Nihil","video","esse in hoc P. Sulla, iudices, odio dignum, misericordia digna multa. </s><s> Neque enim nunc propulsandae calamitatis suae"
"prose,Cicero, Marcus Tullius","profectus esse, ut insidiaretur in via Clodio: quippe, si ille obvius ei futurus omnino non erat. </s><s> Deinde-- non enim","video","cur non meum quoque agam negotium-- scitis, iudices, fuisse qui in hac rogatione suadenda dicerent Milonis manu"
"prose,Cicero, Marcus Tullius","quidem de insidiis cogitavit, quoniam fuit in Albano mansurus. </s><s> Si quidem exiturus ad caedem e villa non fuisset. </s><s>","Video","enim illum, qui dicatur de Cyri morte nuntiasse, non id nuntiasse, Milonem appropinquare. </s><s> Nam quid de Cyro nuntiaret,"
"prose,Cicero, Marcus Tullius",". </s><s> Cur neque ante occurrit, ne ille in villa resideret, nec eo in loco subsedit, quo ille noctu venturus esset? </s><s>","Video","adhuc constare, iudices, omnia:-- Miloni etiam utile fuisse Clodium vivere, illi ad ea quae concupierat"
"prose,Cicero, Marcus Tullius",". </s><s> Sed haec hactenus. </s><s> Constituendi autem sunt qui sint in amicitia fines et quasi termini diligendi. </s><s> De quibus tres","video","sententias ferri, quarum nullam probo, unam, ut eodem modo erga amicum adfecti simus, quo erga nosmet ipsos, alteram,"
"prose,Cicero, Marcus Tullius","<s> quid est in hominis natura diu? </s><s> Da enim summum tempus, exspectemus Tartessiorum regis aetatem( fuit enim, ut scriptum","video",", Arganthonius quidam Gadibus, qui octoginta regnavit annos, centum viginti vixit)-- sed mihi ne diuturnum quidem"
"prose,Cicero, Marcus Tullius","occidunt, sic occidunt etiam senectutis; quod cum evenit, satietas vitae tempus maturum mortis adfert. </s><s> Non enim","video","cur, quid ipse sentiam de morte, non audeam vobis dicere, quod eo cernere mihi melius videor, quo ab ea propius absum. </s>"
"prose,Cicero, Marcus Tullius","praestantissimae rei nomen nostri a divis, Graeci, ut Plato interpretatur, a furore duxerunt. </s><s> Gentem quidem nullam","video","neque tam humanam atque doctam neque tam immanem tamque barbaram, quae non significari futura et a quibusdam"
"prose,Cicero, Marcus Tullius","his rerum praesensionibus Prognostica tua referta sunt. </s><s> Quis igitur elicere causas praesensionum potest? </s><s> Etsi","video","Boethum Stoicum esse conatum, qui hactenus aliquid egit, ut earum rationem rerum explicaret, quae in mari caelove"
"prose,Cicero, Marcus Tullius","quid aristolochia ad morsus serpentium possit, quae nomen ex inventore repperit, rem ipsam inventor ex somnio- posse","video",", quod satis est; cur possit, nescio. </s><s> Sic ventorum et imbrium signa, quae dixi, rationem quam habeant non satis"
"prose,Cicero, Marcus Tullius","incognitarum; cum rerum autem natura quam cognationem habent? </s><s> Quae ut uno consensu iuncta sit et continens( quod","video","placuisse physicis, eisque maxume, qui omne, quod esset, unum esse dixerunt), quid habere mundus potest cum thesauri"
"prose,Cicero, Marcus Tullius","pararet; ipse hoc sentiebat, sicuti sensit. </s><s> Aves eventus significant aut adversos aut secundos; virtutis auspiciis","video","esse usum Deiotarum, quae vetat spectare fortunam, dum praestetur fides. </s><s> Aves vero prosperos eventus ostenderunt,"
"prose,Cicero, Marcus Tullius",", Veneris id impulsu fieri malumus quam casu dicere? </s><s> Quodsi ceteris temporibus falsis visis credendum non est, non","video",", quid praecipui somnus habeat, in quo valeant falsa pro veris. </s><s> Quodsi ita natura paratum esset ut ea dormientes"
"prose,Cicero, Marcus Tullius",", tantis praesertim de rebus, nec mihi magis umquam videor quam cum aut in foro magistratus aut in curia senatum","video",", somniare. </s><s> LXIX Etenim( ex divisione hoc secundum est) quae est continuato coniunctioque naturae, quam, ut dixi,"
"prose,Cicero, Marcus Tullius","naturali cognatione iunguntur? </s><s> Dicitur quidam, cum in somnis complexu Venerio iungeretur, calculos eiecisse. </s><s>","Video",": visum est enim tale obiectum dormienti, ut id, quod evenit, naturae vis, non opinio erroris effecerit. </s><s> Quae igitur"
"prose,Cicero, Marcus Tullius","maior in illis dicendi,-- sed hoc quoque colendum est aequabile et temperatum orationis genus. </s><s> Et id quidem nemini","video","Graecorum adhuc contigisse, ut idem utroque in genere elaboraret sequereturque et illud forense dicendi et hoc"
"prose,Cicero, Marcus Tullius","accepimus. </s><s> Philippum quidem Macedonum regem rebus gestis et gloria superatum a filio, facilitate et humanitate","video","superiorem fuisse. </s><s> Itaque alter semper magnus, alter saepe turpissimus, ut recte praecipere videantur, qui monent,"
"prose,Cicero, Marcus Tullius",";. </s><s> Vere id quidem, si, quid esset prodesse mihi cum Ennio conveniret. </s><s> Hecatonem quidem Rhodium, discipulum Panaetii,","video","in iis libris, quos de officio scripsit Q. Tuberoni, dicere, sapientis esse nihil contra mores, leges, instituta"
"prose,Cicero, Marcus Tullius",", tabulam tamquam plagam ponas,[ domum propter vitia vendas,] in eam aliquis incurrat inprudens? </s><s> Hoc quamquam","video","propter depravationem consuetudinis neque more turpe haberi neque aut lege sanciri aut iure civili, tamen naturae"
"prose,Plinius Gaius, Cecilius Secundus","diversitas, quum principem quam simillimum esse privato, consulem quam dissimillimum, deceat. </s><s> LX. </s><s> Atque ego","video",", proximo anno consulatus recusandi hanc praecipuam fuisse rationem, quod eum absens gerere non poteras: sed iam urbi"
"prose,Plinius Gaius, Cecilius Secundus","; tunc ego, seu montibus, seu mari exerceatur, et laetum opere corpus, et crescentia laboribus membra mirabor. </s><s>","Video","enim iam inde antiquitus maritos dearum, ac deorum liberos, nec dignitate nuptiarum magis quam his artibus"
"prose,Cicero, Marcus Tullius",", functos esse aliquo rei publicae munere. </s><s> eos vero septem quos Graeci sapientis nominaverunt, omnis paene","video","in media re publica esse versatos. </s><s> neque enim est ulla res in qua propius ad deorum numen virtus accedat humana, quam"
"prose,Cicero, Marcus Tullius","excellis ipse, deinde sine qua scire nemo potest quid sit suum quid alienum? </s><s> sed ista mox; nunc audiamus Philum, quem","video","maioribus iam de rebus quam me aut quam P. Mucium consuli. </s><s> '' Tum Philus:'' nihil novi vobis adferam, neque quod a me sit"
"prose,Cicero, Marcus Tullius","et non veteres reges habere voluerunt, utor neque perantiquis neque inhumanis ac feris testibus. </s><s> Tum Laelius:''","video","te Scipio testimoniis satis instructum, sed apud me, ut apud bonum iudicem, argumenta plus quam testes valent. </s><s> '' tum"
"prose,Cicero, Marcus Tullius","'' quid? </s><s> tu non vides unius inportunitate et superbia Tarquinii nomen huic populo in odium venisse regium? </s><s> ''( Laelius)''","video","vero'' inquit. </s><s> ( Scipio)'' ergo etiam illud vides, de quo progrediente oratione plura me dicturum puto, Tarquinio"
"prose,Cicero, Marcus Tullius","quidem ab eo appellatur quia dicitur, sed in nostris libris vides eum Laeli magistrum populi appellari. </s><s> ''( Laelius)''","video","'' inquit. </s><s> et Scipio:'' sapienter igitur illi vete; res;;( Scipio. </s><s> );'' Iusto quidem rege cum est populus orbatus,''"
"prose,Cicero, Marcus Tullius","regum similitudo permansisset, sed vides unius iniustitia concidisse genus illud totum rei publicae. </s><s> ''( Laelius)''","Video","vero'' inquit'' et studeo cursus istos mutationum non magis in nostra quam in omni re publica noscere. </s><s> '' Et Scipio:'' est"
"prose,Cicero, Marcus Tullius","et Lucerum mutare cum cuperet nomina, quod auctor ei summa augur gloria Attus Navius non erat. </s><s> atque etiam Corinthios","video","publicis equis adsignandis et alendis orborum et viduarum tributis fuisse quondam diligentis. </s><s> sed tamen prioribus"
"prose,Cicero, Marcus Tullius","; beluam;, si quando id efficit, quod perraro potest. </s><s> namque et illa tenenda est ferox;; dici possit''. </s><s> tum Laelius:''","video","iam, illum quem expectabam virum cui praeficias officio et muneri. </s><s> '''' huic scilicet'' Africanus'' uni paene- nam in hoc"
"prose,Cicero, Marcus Tullius",", sed, ut nunc ratio cogit, dicendum est plane nullam esse rem publicam. </s><s> '' Praeclare quidem dicis'' Laelius;'' etenim","video","iam quo pergat oratio. </s><s> ''( Scipio)'' vides igitur ne illam quidem quae tota sit in factionis potestate, posse vere dici"
"prose,Cicero, Marcus Tullius","Syracusis fuisse rem publicam, neque Agrigenti neque Athenis dum essent tyranni, neque hic dum decemviri, non","video","qui magis in multitudinis dominatu rei publicae nomen appareat, quia primum mihi populus non est, ut tu optime"
"prose,Cicero, Marcus Tullius","mei. </s><s> Hic tu, Africane, ostendas oportebit patriae lumen animi, ingenii consiliique tui. </s><s> Sed eius temporis ancipitem","video","quasi fatorum viam. </s><s> Nam cum aetas tua septenos octiens solis anfractus reditusque converterit duoque hi numeri,"
"prose,Svetonius Tranquillus, Caius","atque alia hoc genus; ne scilicet sicci omnino atque aridi pueri rhetoribus traderentur. </s><s> Quae quidem omitti iam","video",", desidia quorundam et infantia; non enim fastidio putem. </s><s> Me quidem adolescentulo, repeto quendam Principem nomine"
"prose,Cicero, Marcus Tullius","Roscium; cur scribebas? </s><s> Rogatus eras ne referres; cur in adversariis scriptum habebas? </s><s> Sed haec quamquam firma esse","video",", tamen ipse mihi satis facere non possum, nisi a C. Fannio ipso testimonium sumo hanc pecuniam ei non deberi. </s><s> Magnum est"
"prose,Cicero, Marcus Tullius","Q. Roscius fraudavit Fannium. </s><s> Qua de causa? </s><s> Subridet Saturius, veterator, ut sibi videtur; ait propter ipsa HS iccc. </s><s>","Video","; sed tamen cur ipsa HS iccc tam vehementer concupierit quaero; nam tibi, M. Perpenna,; tibi; C. Piso, certe tanti non"
"prose,Cicero, Marcus Tullius","non modo non sit contra Cluentium, sed maxime nostram causam defensionemque confirmet? </s><s> Ergo adhuc Iuni iudicium","video","esse eius modi ut incursionem potius seditionis, vim multitudinis, impetum tribunicium, quam iudicium appellandum"
"prose,Cicero, Marcus Tullius",", ut neque fides huius defensionis relicta neque cuiusquam aut dignitas laesa aut amicitia violata esse videatur. </s><s>","Video","igitur, iudices, animadvertisse censores in iudices quosdam illius consilii Iuniani, cum istam ipsam causam"
"prose,Cicero, Marcus Tullius",", quis est qui ab illis satis cognita et diligenter iudicata arbitretur? </s><s> In M''. </s><s> Aquilium et in Ti. Guttam","video","esse subscriptum. </s><s> Quid est hoc? </s><s> duos esse corruptos solos pecunia dicant? </s><s> ceteri videlicet gratis condemnarunt. </s><s> Non"
"prose,Cicero, Marcus Tullius","contiones habebantur, omnes qui Oppianicum condemnarunt in culpa sunt ac suspicione ponendi. </s><s> Duos solos","video","auctoritate censorum adfines ei turpitudini iudicari: aut illud adferant, aliquid, quod de his duobus habuerint"
"prose,Cicero, Marcus Tullius","diu potestas dicendi datur? </s><s> Quid sibi autem illi scribae, quid lictores, quid ceteri quos apparere huic quaestioni","video",", volunt? </s><s> Opinor haec omnia lege fieri totumque hoc iudicium, ut ante dixi, quasi mente quadam regi legis et"
"prose,Cicero, Marcus Tullius","debeam, quoniam is vitae meae status est ut omnis mihi cura et opera posita sit in hominum periculis defendendis. </s><s>","Video","quanta et quam periculosa et quam infinita quaestio temptetur ab accusatoribus, cum eam legem quae in nostrum ordinem"
"prose,Cicero, Marcus Tullius","is consul qui, ut plerique, nefas esse arbitrer Gracchos laudare, quorum consiliis, sapientia, legibus multas esse","video","rei publicae partis constitutas. </s><s> Itaque, ut initio mihi designato consuli nuntiabatur legem agrariam tribunos"
"prose,Cicero, Marcus Tullius",". </s><s> Hoc dicam planius: Iubet Rullus, homo non cupidus neque appetens, habere comitia Rullum. </s><s> Nondum reprehendo;","video","fecisse alios; illud quod nemo fecit, de minore parte populi, quo pertineat videte. </s><s> Habebit comitia, volet eos"
"prose,Cicero, Marcus Tullius","ordo est, ne, si accepta lex esset, illum sibi conlegam ascriberetis custodem ac vindicem cupiditatum. </s><s> Hic, quoniam","video","vos hominis dignitate et contumelia legis esse commotos, renovabo illud quod initio dixi, regnum comparari,"
"prose,Cicero, Marcus Tullius","sed ne quid sentiam quidem profero. </s><s> Magna enim mihi res non modo ad statuendum sed etiam ad dicendum videtur esse. </s><s>","Video","qui testamentum factum esse confirmet; auctoritatem senatus exstare hereditatis aditae sentio tum cum Alexa mortuo"
"prose,Cicero, Marcus Tullius","memoria teneo; eum qui regnum illud teneat hoc tempore neque genere neque animo regio esse inter omnis fere","video","convenire. </s><s> Dicitur contra nullum esse testamentum, non oportere populum Romanum omnium regnorum appententem"
"prose,Cicero, Marcus Tullius","ad illius opes evertendas tamquam machinam comparari, et resistam consiliis hominum et perficiam profecto, quod ego","video",", ut id vos universi non solum videre verum etiam tenere possitis. </s><s> Iubet venire quae Attalensium, quae Phaselitum,"
"prose,Cicero, Marcus Tullius",", ut longinqua mittamus, agrum Praenestinum a paucis possideri. </s><s> Neque istorum pecuniis quicquam aliud deesse","video","nisi eius modi fundos quorum subsidio familiarum magnitudines et Cumanorum ac Puteolanorum praediorum sumptus"
"prose,Cicero, Marcus Tullius",", si videtur eis, in meam contionem prodeant et, quo provocati a me venire noluerunt, revocati saltem revertantur. </s><s>","Video","quosdam, Quirites, strepitu significare nescio quid et non eosdem voltus quos proxima mea contione praebuerunt in"
"prose,Cicero, Marcus Tullius","pro aqua Crabra vectigal pendam, quia mancipio fundum accepi; si a Sulla mihi datus esset, Rulli lege non penderem. </s><s>","Video","vos, Quirites, sicuti res ipsa cogit, commoveri vel legis vel orationis impudentia, legis quae ius melius Sullanis"
"prose,Cicero, Marcus Tullius","; non cedo. </s><s> Deinde Italiae, Siciliae ceterarumque provinciarum possessiones venalis ac proscriptas hac lege","video","; vestra sunt praedia, vestrae possessiones; resistam atque repugnabo neque patiar a quoquam populum Romanum de suis"
"prose,Cicero, Marcus Tullius","sive fides non habetur, de adversarii testium fide derogatur. </s><s> Verum tamen cum illorum actionem causae considero, non","video","quid impudentius dici possit, cum autem vestram in iudicando dubitationem, vereor ne id quod videntur impudenter"
"prose,Cicero, Marcus Tullius","solum pars aliqua iuris deminuta, sed etiam vis ea quae iuri maxime est adversaria iudicio confirmata esse videatur,","video","summi ingeni causam esse, non ut id demonstretur quod ante oculos est sed ne, si quis vobis error in tanta re sit obiectus"
"prose,Cicero, Marcus Tullius",", docti, pudentes, qui ad hoc iudicium deducti non sunt, multi impudentes, inliterati, leves, quos variis de causis","video","concitatos. </s><s> Verum tamen hoc dico de toto genere Graecorum: tribuo illis litteras, do multarum artium disciplinam,"
"prose,Cicero, Marcus Tullius","esse voluerunt; nam servos novem se professi sunt habere, cum omnino sine comite venissent. </s><s> Decreto scribendo primum","video","adfuisse Lysaniam, cuius fratris bona, quod populo non solvebat, praetore Flacco publice venierunt. </s><s> Praeterea"
"prose,Cicero, Marcus Tullius","exigendi causa, sicut et tu ipse nuper et multi viri boni saepe fecerunt, rectum est, quod ego non reprehendo, socios","video","queri; praetorem, si hereditatem in provincia non reliquerit, non solum reprehendendum verum etiam condemnandum"
"prose,Cicero, Marcus Tullius","potius putes quam abs te esse quaesitum, nullum onus imponam mihi testimoni: quae mihi brevi tempore ex eodem isto loco","video","esse dicenda servabo, teque non arguam, sed, ut in ceteris rebus feci, rogabo. </s><s> quaero ex te, Vatini, num quis in hac"
"prose,Cicero, Marcus Tullius",", eosque domuit, qui lacessierant, et ea victoria contentus re publica metu liberata quievit. </s><s> C. Caesaris longe aliam","video","fuisse rationem. </s><s> Non enim sibi solum cum iis, quos iam armatos contra populum Romanum videbat, bellandum esse duxit,"
"prose,Cicero, Marcus Tullius","relinquat, adduci ad suspicandum nullo modo possum. </s><s> Postremo, quo quisque animo futurus sit, nescio; quid sperem","video","; praestare hoc senator debeo, quantum possum, ne quis vir clarus aut potens huic ordini iure irasci posse videatur. </s>"
